wellness_id,student_id,school_id,municipality_code,assessment_date,academic_wellbeing_score,social_wellbeing_score,physical_wellbeing_score,overall_satisfaction,bullying_experienced,support_needed,counselor_notes,assessed_by,created_at
WEL-000186,STU-002408,101-SCH-006,101,2024-09-24,10,9,8,1,False,False,Ingen bekymringer,Maja Knudsen,2026-02-27T13:34:07.964459
WEL-000187,STU-002634,101-SCH-006,101,2024-09-18,9,8,8,10,False,False,,Emilie Rasmussen,2026-02-27T13:34:07.964464
WEL-000188,STU-003347,101-SCH-008,101,2024-11-10,6,2,5,4,False,False,Henvisning til PPR,Clara Hansen,2026-02-27T13:34:07.964468
WEL-000189,STU-004579,101-SCH-011,101,2024-11-17,3,9,2,10,False,False,Ingen bekymringer,Clara Olsen,2026-02-27T13:34:07.964472
WEL-000190,STU-002512,101-SCH-006,101,2024-09-26,6,7,2,10,False,False,,Isabella Olsen,2026-02-27T13:34:07.964476
WEL-000191,STU-003872,101-SCH-009,101,2024-10-21,1,7,7,3,False,False,Samtale planlagt,Sofie Kristensen,2026-02-27T13:34:07.964480
WEL-000192,STU-001243,101-SCH-003,101,2024-12-03,3,8,3,9,False,False,Samtale planlagt,Emilie Lund,2026-02-27T13:34:07.964484
WEL-000193,STU-000153,101-SCH-001,101,2024-09-17,8,2,6,2,False,False,,Clara Mortensen,2026-02-27T13:34:07.964490
WEL-000194,STU-003768,101-SCH-009,101,2024-11-07,6,3,1,1,False,False,Kontakt til foraeldere,Line Sorensen,2026-02-27T13:34:07.964495
WEL-000195,STU-003766,101-SCH-009,101,2024-12-05,9,9,10,8,False,False,,Laura Olsen,2026-02-27T13:34:07.964499
WEL-000196,STU-001596,101-SCH-004,101,2024-11-25,6,3,10,5,False,False,Henvisning til PPR,Ida Eriksen,2026-02-27T13:34:07.964504
WEL-000197,STU-000204,101-SCH-001,101,2024-10-02,2,5,6,7,True,False,Kontakt til foraeldere,Emma Poulsen,2026-02-27T13:34:07.964508
WEL-000198,STU-003837,101-SCH-009,101,2024-12-21,5,2,1,9,False,False,Samtale planlagt,Ida Berg,2026-02-27T13:34:07.964514
WEL-000199,STU-005101,101-SCH-012,101,2024-12-11,5,3,6,10,True,False,Ingen bekymringer,Marie Lund,2026-02-27T13:34:07.964518
WEL-000200,STU-001319,101-SCH-003,101,2024-12-20,2,7,5,5,False,False,Folger op,Marie Eriksen,2026-02-27T13:34:07.964523
WEL-000201,STU-003649,101-SCH-009,101,2024-11-08,5,3,9,1,False,True,Henvisning til PPR,Maja Jorgensen,2026-02-27T13:34:07.964527
WEL-000202,STU-000685,101-SCH-002,101,2024-10-07,1,5,10,6,False,False,Folger op,Sofie Jensen,2026-02-27T13:34:07.964531
WEL-000203,STU-000452,101-SCH-001,101,2024-09-03,10,1,5,9,False,False,Folger op,Marie Jensen,2026-02-27T13:34:07.964536
WEL-000204,STU-000431,101-SCH-001,101,2024-10-12,7,5,5,3,False,False,Samtale planlagt,Caroline Nielsen,2026-02-27T13:34:07.964540
WEL-000205,STU-003113,101-SCH-008,101,2024-09-01,6,2,4,1,False,False,Folger op,Sofia Larsen,2026-02-27T13:34:07.964544
WEL-000206,STU-000365,101-SCH-001,101,2024-09-08,3,3,8,8,True,False,Henvisning til PPR,Anna Jensen,2026-02-27T13:34:07.964548
WEL-000207,STU-000653,101-SCH-002,101,2024-12-10,10,1,2,10,False,True,Ingen bekymringer,Josefine Jakobsen,2026-02-27T13:34:07.964552
WEL-000208,STU-004243,101-SCH-010,101,2024-10-07,6,10,3,3,False,True,Henvisning til PPR,Nanna Andersen,2026-02-27T13:34:07.964557
WEL-000209,STU-003994,101-SCH-010,101,2024-11-18,1,9,7,8,False,False,,Emma Christensen,2026-02-27T13:34:07.964561
WEL-000210,STU-005154,101-SCH-012,101,2024-12-09,7,5,9,10,False,False,,Josefine Petersen,2026-02-27T13:34:07.964565
WEL-000211,STU-000896,101-SCH-002,101,2024-10-03,6,3,8,5,False,False,Ingen bekymringer,Mathilde Christensen,2026-02-27T13:34:07.964570
WEL-000212,STU-003362,101-SCH-008,101,2024-10-13,8,10,2,8,True,False,Henvisning til PPR,Mathilde Andersen,2026-02-27T13:34:07.964574
WEL-000213,STU-000792,101-SCH-002,101,2024-11-26,4,3,10,10,False,False,Henvisning til PPR,Emilie Olsen,2026-02-27T13:34:07.964578
WEL-000214,STU-001086,101-SCH-003,101,2024-12-18,4,2,4,4,False,False,Samtale planlagt,Sofie Rasmussen,2026-02-27T13:34:07.964582
WEL-000215,STU-001267,101-SCH-003,101,2024-11-22,8,2,7,9,False,False,Ingen bekymringer,Maja Mortensen,2026-02-27T13:34:07.964599
WEL-000216,STU-003213,101-SCH-008,101,2024-09-20,5,6,6,5,False,False,,Clara Sorensen,2026-02-27T13:34:07.964603
WEL-000217,STU-002254,101-SCH-005,101,2024-11-19,2,10,2,1,False,True,Henvisning til PPR,Sofia Pedersen,2026-02-27T13:34:07.964607
WEL-000218,STU-001675,101-SCH-004,101,2024-12-25,6,2,6,10,False,False,Folger op,Maja Mortensen,2026-02-27T13:34:07.964613
WEL-000219,STU-003754,101-SCH-009,101,2024-09-03,8,7,8,9,False,False,Henvisning til PPR,Caroline Thomsen,2026-02-27T13:34:07.964618
WEL-000220,STU-004217,101-SCH-010,101,2024-11-15,4,10,6,9,False,True,Ingen bekymringer,Mathilde Knudsen,2026-02-27T13:34:07.964622
WEL-000221,STU-001563,101-SCH-004,101,2024-09-25,1,10,5,2,False,False,Folger op,Nanna Sorensen,2026-02-27T13:34:07.964626
WEL-000222,STU-004257,101-SCH-010,101,2024-12-05,5,5,4,4,False,False,Folger op,Katrine Christensen,2026-02-27T13:34:07.964631
WEL-000223,STU-000136,101-SCH-001,101,2024-10-05,6,10,2,8,False,False,Samtale planlagt,Camilla Knudsen,2026-02-27T13:34:07.964635
WEL-000224,STU-004563,101-SCH-011,101,2024-12-20,10,10,4,2,False,False,Kontakt til foraeldere,Katrine Christensen,2026-02-27T13:34:07.964639
WEL-000225,STU-005111,101-SCH-012,101,2024-10-12,7,1,3,6,False,False,,Julie Rasmussen,2026-02-27T13:34:07.964644
WEL-000226,STU-003088,101-SCH-008,101,2024-10-09,10,2,6,1,False,False,Ingen bekymringer,Julie Jorgensen,2026-02-27T13:34:07.964648
WEL-000227,STU-000572,101-SCH-002,101,2024-09-02,9,10,9,10,False,False,Kontakt til foraeldere,Ida Madsen,2026-02-27T13:34:07.964652
WEL-000228,STU-001222,101-SCH-003,101,2024-11-11,7,7,2,2,False,False,Ingen bekymringer,Clara Berg,2026-02-27T13:34:07.964658
WEL-000229,STU-002737,101-SCH-007,101,2024-10-11,6,9,5,5,False,False,,Isabella Lund,2026-02-27T13:34:07.964663
WEL-000230,STU-004353,101-SCH-010,101,2024-12-18,4,3,8,9,False,False,,Alma Andersen,2026-02-27T13:34:07.964668
WEL-000231,STU-004896,101-SCH-012,101,2024-09-05,10,8,9,2,False,False,Kontakt til foraeldere,Emilie Moller,2026-02-27T13:34:07.964674
WEL-000232,STU-001480,101-SCH-004,101,2024-11-26,10,8,9,10,False,False,Samtale planlagt,Nanna Jensen,2026-02-27T13:34:07.964680
WEL-000233,STU-001982,101-SCH-005,101,2024-09-24,9,3,4,1,False,True,Folger op,Nanna Rasmussen,2026-02-27T13:34:07.964684
WEL-000234,STU-005044,101-SCH-012,101,2024-09-27,2,2,4,4,False,False,Ingen bekymringer,Camilla Mortensen,2026-02-27T13:34:07.964689
WEL-000235,STU-003722,101-SCH-009,101,2024-11-18,1,7,6,5,False,False,,Laura Jakobsen,2026-02-27T13:34:07.964693
WEL-000236,STU-000198,101-SCH-001,101,2024-12-02,4,9,5,8,False,False,Folger op,Maja Sorensen,2026-02-27T13:34:07.964697
WEL-000237,STU-003505,101-SCH-008,101,2024-09-04,6,3,7,9,False,False,Folger op,Sofia Petersen,2026-02-27T13:34:07.964702
WEL-000238,STU-004049,101-SCH-010,101,2024-09-26,9,10,4,1,False,False,Ingen bekymringer,Mathilde Thomsen,2026-02-27T13:34:07.964707
WEL-000239,STU-002423,101-SCH-006,101,2024-10-23,5,6,5,6,False,False,,Sarah Petersen,2026-02-27T13:34:07.964712
WEL-000240,STU-001620,101-SCH-004,101,2024-10-24,3,6,5,9,False,False,Samtale planlagt,Sofia Knudsen,2026-02-27T13:34:07.964716
WEL-000241,STU-004700,101-SCH-011,101,2024-09-17,1,8,9,4,False,True,Samtale planlagt,Caroline Moller,2026-02-27T13:34:07.964720
WEL-000242,STU-000184,101-SCH-001,101,2024-10-02,6,4,3,8,False,False,Ingen bekymringer,Sofia Rasmussen,2026-02-27T13:34:07.964724
WEL-000243,STU-004410,101-SCH-011,101,2024-10-03,4,9,1,5,False,False,,Alma Christensen,2026-02-27T13:34:07.964729
WEL-000244,STU-000520,101-SCH-002,101,2024-12-23,1,3,1,5,False,False,Henvisning til PPR,Alma Mortensen,2026-02-27T13:34:07.964733
WEL-000245,STU-004207,101-SCH-010,101,2024-11-22,8,5,2,7,False,False,Samtale planlagt,Victoria Pedersen,2026-02-27T13:34:07.964738
WEL-000246,STU-001891,101-SCH-005,101,2024-12-12,6,9,10,1,False,True,Kontakt til foraeldere,Laura Lund,2026-02-27T13:34:07.964742
WEL-000247,STU-001652,101-SCH-004,101,2024-10-07,4,8,2,1,False,False,Henvisning til PPR,Marie Larsen,2026-02-27T13:34:07.964746
WEL-000248,STU-000990,101-SCH-003,101,2024-10-25,1,8,9,8,False,False,Henvisning til PPR,Victoria Jensen,2026-02-27T13:34:07.964750
WEL-000249,STU-004251,101-SCH-010,101,2024-12-20,10,5,4,10,False,False,Samtale planlagt,Alma Hansen,2026-02-27T13:34:07.964755
WEL-000250,STU-004340,101-SCH-010,101,2024-09-08,5,7,3,6,False,False,Kontakt til foraeldere,Laura Jensen,2026-02-27T13:34:07.964759
WEL-000251,STU-000032,101-SCH-001,101,2024-11-12,3,9,2,8,False,False,Kontakt til foraeldere,Julie Mortensen,2026-02-27T13:34:07.964763
WEL-000252,STU-004561,101-SCH-011,101,2024-10-07,8,8,5,8,False,False,Samtale planlagt,Line Eriksen,2026-02-27T13:34:07.964767
WEL-000253,STU-003014,101-SCH-007,101,2024-09-02,6,5,3,4,False,True,,Julie Jorgensen,2026-02-27T13:34:07.964771
WEL-000254,STU-001397,101-SCH-003,101,2024-09-08,7,4,8,4,False,False,Samtale planlagt,Katrine Eriksen,2026-02-27T13:34:07.964776
WEL-000255,STU-001110,101-SCH-003,101,2024-11-16,2,5,5,4,True,False,Henvisning til PPR,Sofie Pedersen,2026-02-27T13:34:07.964780
WEL-000256,STU-003571,101-SCH-009,101,2024-12-14,5,1,9,9,False,False,Samtale planlagt,Emma Nielsen,2026-02-27T13:34:07.964785
WEL-000257,STU-002242,101-SCH-005,101,2024-10-04,7,2,1,1,False,False,Henvisning til PPR,Sofia Poulsen,2026-02-27T13:34:07.964791
WEL-000258,STU-004859,101-SCH-012,101,2024-09-20,8,10,10,2,False,False,Samtale planlagt,Freja Petersen,2026-02-27T13:34:07.964795
WEL-000259,STU-000805,101-SCH-002,101,2024-10-12,7,7,1,6,False,False,Henvisning til PPR,Maja Jensen,2026-02-27T13:34:07.964799
WEL-000260,STU-000830,101-SCH-002,101,2024-09-21,5,8,2,4,False,True,Ingen bekymringer,Sofia Larsen,2026-02-27T13:34:07.964804
WEL-000261,STU-003233,101-SCH-008,101,2024-09-25,8,5,3,8,False,False,,Caroline Petersen,2026-02-27T13:34:07.964808
WEL-000262,STU-004865,101-SCH-012,101,2024-10-18,10,7,2,10,False,False,Henvisning til PPR,Sofia Pedersen,2026-02-27T13:34:07.964813
WEL-000263,STU-001403,101-SCH-003,101,2024-09-13,6,5,4,9,False,True,Ingen bekymringer,Emilie Mortensen,2026-02-27T13:34:07.964817
WEL-000264,STU-001205,101-SCH-003,101,2024-11-13,7,7,9,7,False,False,,Sofia Nielsen,2026-02-27T13:34:07.964821
WEL-000265,STU-000067,101-SCH-001,101,2024-10-25,2,2,9,6,False,False,Samtale planlagt,Maja Kristensen,2026-02-27T13:34:07.964825
WEL-000266,STU-000231,101-SCH-001,101,2024-10-11,10,3,6,6,False,True,Ingen bekymringer,Anna Rasmussen,2026-02-27T13:34:07.964830
WEL-000267,STU-001999,101-SCH-005,101,2024-10-17,3,9,2,7,False,False,Kontakt til foraeldere,Alma Jorgensen,2026-02-27T13:34:07.964834
WEL-000268,STU-004892,101-SCH-012,101,2024-12-13,4,7,9,4,False,True,,Line Moller,2026-02-27T13:34:07.964839
WEL-000269,STU-003616,101-SCH-009,101,2024-12-19,6,8,9,9,False,False,Henvisning til PPR,Isabella Lund,2026-02-27T13:34:07.964844
WEL-000270,STU-002443,101-SCH-006,101,2024-10-16,10,1,2,7,False,False,Ingen bekymringer,Maja Hansen,2026-02-27T13:34:07.964849
WEL-000271,STU-003829,101-SCH-009,101,2024-11-11,6,9,2,8,True,False,Folger op,Freja Andersen,2026-02-27T13:34:07.964855
WEL-000272,STU-003170,101-SCH-008,101,2024-11-25,10,1,7,3,False,False,Ingen bekymringer,Sofia Jorgensen,2026-02-27T13:34:07.964860
WEL-000273,STU-000108,101-SCH-001,101,2024-12-21,2,5,4,10,False,False,Samtale planlagt,Victoria Knudsen,2026-02-27T13:34:07.964864
WEL-000274,STU-003609,101-SCH-009,101,2024-09-14,8,3,9,8,False,False,Kontakt til foraeldere,Emma Berg,2026-02-27T13:34:07.964869
WEL-000275,STU-004736,101-SCH-011,101,2024-11-23,4,5,7,7,False,False,Kontakt til foraeldere,Alma Pedersen,2026-02-27T13:34:07.964873
WEL-000276,STU-004475,101-SCH-011,101,2024-11-06,7,3,2,2,False,False,Samtale planlagt,Ida Jakobsen,2026-02-27T13:34:07.964877
WEL-000277,STU-001515,101-SCH-004,101,2024-11-11,4,5,8,2,True,False,Kontakt til foraeldere,Marie Lund,2026-02-27T13:34:07.964883
WEL-000278,STU-002719,101-SCH-006,101,2024-09-28,3,4,4,1,False,False,Henvisning til PPR,Line Rasmussen,2026-02-27T13:34:07.964889
WEL-000279,STU-000976,101-SCH-002,101,2024-12-06,6,9,1,7,False,True,Henvisning til PPR,Ida Nielsen,2026-02-27T13:34:07.964893
WEL-000280,STU-000300,101-SCH-001,101,2024-11-13,10,8,3,6,False,False,Ingen bekymringer,Victoria Larsen,2026-02-27T13:34:07.964898
WEL-000281,STU-002915,101-SCH-007,101,2024-12-01,7,5,7,9,False,False,Kontakt til foraeldere,Sofie Poulsen,2026-02-27T13:34:07.964902
WEL-000282,STU-001816,101-SCH-005,101,2024-11-16,8,7,3,2,False,True,,Freja Thomsen,2026-02-27T13:34:07.964907
WEL-000283,STU-004037,101-SCH-010,101,2024-10-03,4,3,2,3,False,False,Folger op,Emma Jorgensen,2026-02-27T13:34:07.964912
WEL-000284,STU-004911,101-SCH-012,101,2024-11-17,4,7,5,6,False,True,Samtale planlagt,Victoria Jensen,2026-02-27T13:34:07.964916
WEL-000285,STU-003256,101-SCH-008,101,2024-12-27,7,1,8,7,False,False,Ingen bekymringer,Alma Poulsen,2026-02-27T13:34:07.964920
WEL-000286,STU-002830,101-SCH-007,101,2024-10-12,6,10,6,3,False,False,Kontakt til foraeldere,Emma Sorensen,2026-02-27T13:34:07.964925
WEL-000287,STU-002962,101-SCH-007,101,2024-10-18,4,10,10,1,False,False,Kontakt til foraeldere,Emilie Nielsen,2026-02-27T13:34:07.964929
WEL-000288,STU-001801,101-SCH-005,101,2024-09-11,10,2,2,10,False,False,,Julie Larsen,2026-02-27T13:34:07.964934
WEL-000289,STU-002502,101-SCH-006,101,2024-09-23,1,8,3,7,False,False,Samtale planlagt,Sofia Jakobsen,2026-02-27T13:34:07.964938
WEL-000290,STU-000487,101-SCH-002,101,2024-09-09,8,2,8,4,False,False,Kontakt til foraeldere,Mathilde Olsen,2026-02-27T13:34:07.964943
WEL-000291,STU-000318,101-SCH-001,101,2024-10-07,8,1,6,4,False,False,,Alma Sorensen,2026-02-27T13:34:07.964947
WEL-000292,STU-001161,101-SCH-003,101,2024-12-24,1,8,9,9,False,False,,Maja Petersen,2026-02-27T13:34:07.964952
WEL-000293,STU-002475,101-SCH-006,101,2024-10-12,1,5,6,8,False,False,Henvisning til PPR,Isabella Petersen,2026-02-27T13:34:07.964957
WEL-000294,STU-000104,101-SCH-001,101,2024-10-16,8,10,7,3,False,False,Kontakt til foraeldere,Anna Thomsen,2026-02-27T13:34:07.964961
WEL-000295,STU-001443,101-SCH-004,101,2024-10-25,3,4,9,10,False,False,Samtale planlagt,Clara Christensen,2026-02-27T13:34:07.964967
WEL-000296,STU-003082,101-SCH-007,101,2024-11-14,9,2,1,10,False,True,Henvisning til PPR,Laura Christensen,2026-02-27T13:34:07.964971
WEL-000297,STU-000020,101-SCH-001,101,2024-09-14,2,1,7,1,False,False,Folger op,Ida Jakobsen,2026-02-27T13:34:07.964976
WEL-000298,STU-002494,101-SCH-006,101,2024-09-23,3,9,10,3,False,False,Samtale planlagt,Camilla Jakobsen,2026-02-27T13:34:07.964980
WEL-000299,STU-001559,101-SCH-004,101,2024-10-08,10,8,10,8,False,False,Henvisning til PPR,Nanna Thomsen,2026-02-27T13:34:07.964985
WEL-000300,STU-000468,101-SCH-001,101,2024-10-18,10,3,4,1,False,False,Ingen bekymringer,Katrine Rasmussen,2026-02-27T13:34:07.964989
WEL-000301,STU-000608,101-SCH-002,101,2024-10-16,7,4,2,9,False,False,Samtale planlagt,Clara Madsen,2026-02-27T13:34:07.964994
WEL-000302,STU-004503,101-SCH-011,101,2024-09-16,10,9,6,1,False,False,Samtale planlagt,Emma Jensen,2026-02-27T13:34:07.964999
WEL-000303,STU-004066,101-SCH-010,101,2024-09-14,3,3,3,1,False,False,Samtale planlagt,Clara Thomsen,2026-02-27T13:34:07.965003
WEL-000304,STU-003178,101-SCH-008,101,2024-11-27,4,6,9,1,False,True,Ingen bekymringer,Katrine Jakobsen,2026-02-27T13:34:07.965008
WEL-000305,STU-001708,101-SCH-004,101,2024-12-21,4,6,9,7,False,False,Henvisning til PPR,Camilla Mortensen,2026-02-27T13:34:07.965012
WEL-000306,STU-001592,101-SCH-004,101,2024-11-14,2,9,10,2,False,False,Kontakt til foraeldere,Ida Moller,2026-02-27T13:34:07.965017
WEL-000307,STU-000065,101-SCH-001,101,2024-12-22,10,7,10,6,False,True,,Sofia Knudsen,2026-02-27T13:34:07.965021
WEL-000308,STU-000179,101-SCH-001,101,2024-12-02,8,9,8,3,False,False,Kontakt til foraeldere,Josefine Christensen,2026-02-27T13:34:07.965026
WEL-000309,STU-004401,101-SCH-011,101,2024-09-25,5,8,4,10,False,False,Folger op,Julie Jorgensen,2026-02-27T13:34:07.965030
WEL-000310,STU-002743,101-SCH-007,101,2024-11-18,2,1,4,10,False,False,Kontakt til foraeldere,Caroline Pedersen,2026-02-27T13:34:07.965035
WEL-000311,STU-004424,101-SCH-011,101,2024-12-18,5,6,8,10,False,False,Henvisning til PPR,Sofia Andersen,2026-02-27T13:34:07.965040
WEL-000312,STU-000694,101-SCH-002,101,2024-11-05,1,4,4,5,False,False,Henvisning til PPR,Josefine Rasmussen,2026-02-27T13:34:07.965044
WEL-000313,STU-002215,101-SCH-005,101,2024-12-05,1,6,5,6,False,False,Henvisning til PPR,Isabella Eriksen,2026-02-27T13:34:07.965049
WEL-000314,STU-001568,101-SCH-004,101,2024-11-11,7,1,1,1,False,False,Henvisning til PPR,Anna Eriksen,2026-02-27T13:34:07.965053
WEL-000315,STU-000919,101-SCH-002,101,2024-12-26,8,8,3,4,False,False,Kontakt til foraeldere,Isabella Johansen,2026-02-27T13:34:07.965058
WEL-000316,STU-004800,101-SCH-012,101,2024-11-21,3,6,8,8,False,False,Henvisning til PPR,Emilie Larsen,2026-02-27T13:34:07.965062
WEL-000317,STU-004769,101-SCH-011,101,2024-12-07,3,4,5,8,False,False,,Emma Mortensen,2026-02-27T13:34:07.965067
WEL-000318,STU-003717,101-SCH-009,101,2024-12-18,3,5,10,5,False,False,Ingen bekymringer,Emilie Mortensen,2026-02-27T13:34:07.965080
WEL-000319,STU-003639,101-SCH-009,101,2024-11-25,8,9,10,10,False,False,Ingen bekymringer,Mathilde Thomsen,2026-02-27T13:34:07.965084
WEL-000320,STU-004364,101-SCH-010,101,2024-12-06,7,4,4,6,False,False,Henvisning til PPR,Alma Larsen,2026-02-27T13:34:07.965089
WEL-000321,STU-000018,101-SCH-001,101,2024-09-12,2,6,10,4,False,False,Kontakt til foraeldere,Line Berg,2026-02-27T13:34:07.965095
WEL-000322,STU-001219,101-SCH-003,101,2024-12-15,1,7,1,2,False,False,Folger op,Victoria Sorensen,2026-02-27T13:34:07.965099
WEL-000323,STU-002569,101-SCH-006,101,2024-10-08,5,5,2,6,False,False,,Maja Thomsen,2026-02-27T13:34:07.965104
WEL-000324,STU-003114,101-SCH-008,101,2024-12-19,8,6,6,10,False,False,Samtale planlagt,Isabella Jakobsen,2026-02-27T13:34:07.965108
WEL-000325,STU-001765,101-SCH-004,101,2024-09-11,7,10,4,6,False,False,,Maja Larsen,2026-02-27T13:34:07.965113
WEL-000326,STU-002620,101-SCH-006,101,2024-10-21,3,10,2,5,False,False,Samtale planlagt,Emma Nielsen,2026-02-27T13:34:07.965117
WEL-000327,STU-000587,101-SCH-002,101,2024-11-16,6,5,2,1,False,False,Henvisning til PPR,Clara Jakobsen,2026-02-27T13:34:07.965122
WEL-000328,STU-001117,101-SCH-003,101,2024-10-01,9,3,7,1,False,False,Henvisning til PPR,Alma Jensen,2026-02-27T13:34:07.965126
WEL-000329,STU-002227,101-SCH-005,101,2024-10-07,7,8,5,6,False,False,Henvisning til PPR,Victoria Jorgensen,2026-02-27T13:34:07.965131
WEL-000330,STU-001847,101-SCH-005,101,2024-10-16,6,8,10,10,False,False,Kontakt til foraeldere,Emilie Eriksen,2026-02-27T13:34:07.965135
WEL-000331,STU-003007,101-SCH-007,101,2024-11-21,2,7,1,5,False,False,Ingen bekymringer,Nanna Jorgensen,2026-02-27T13:34:07.965140
WEL-000332,STU-003976,101-SCH-010,101,2024-09-12,3,10,8,5,False,False,,Victoria Sorensen,2026-02-27T13:34:07.965144
WEL-000333,STU-002738,101-SCH-007,101,2024-09-25,3,8,7,1,False,True,Samtale planlagt,Josefine Knudsen,2026-02-27T13:34:07.965148
WEL-000334,STU-000120,101-SCH-001,101,2024-10-22,3,4,9,3,False,False,Henvisning til PPR,Sofia Petersen,2026-02-27T13:34:07.965153
WEL-000335,STU-004210,101-SCH-010,101,2024-11-26,6,8,2,5,False,False,Henvisning til PPR,Caroline Berg,2026-02-27T13:34:07.965157
WEL-000336,STU-000952,101-SCH-002,101,2024-11-05,10,10,7,5,True,False,Kontakt til foraeldere,Freja Andersen,2026-02-27T13:34:07.965162
WEL-000337,STU-002129,101-SCH-005,101,2024-12-07,6,2,2,1,False,False,Samtale planlagt,Maja Petersen,2026-02-27T13:34:07.965166
WEL-000338,STU-003654,101-SCH-009,101,2024-09-20,10,4,10,7,True,False,Henvisning til PPR,Isabella Johansen,2026-02-27T13:34:07.965171
WEL-000339,STU-002787,101-SCH-007,101,2024-12-24,6,2,8,3,True,True,Henvisning til PPR,Marie Pedersen,2026-02-27T13:34:07.965175
WEL-000340,STU-000611,101-SCH-002,101,2024-11-07,10,5,10,2,False,True,Samtale planlagt,Caroline Jakobsen,2026-02-27T13:34:07.965180
WEL-000341,STU-004507,101-SCH-011,101,2024-10-15,1,1,8,5,False,False,Samtale planlagt,Isabella Sorensen,2026-02-27T13:34:07.965184
WEL-000342,STU-000063,101-SCH-001,101,2024-12-27,7,9,6,9,False,False,Ingen bekymringer,Sofie Jakobsen,2026-02-27T13:34:07.965189
WEL-000343,STU-000996,101-SCH-003,101,2024-11-05,7,9,6,3,False,False,Kontakt til foraeldere,Julie Jensen,2026-02-27T13:34:07.965193
WEL-000344,STU-003577,101-SCH-009,101,2024-11-17,2,3,5,7,False,False,,Emma Olsen,2026-02-27T13:34:07.965198
WEL-000345,STU-000654,101-SCH-002,101,2024-10-21,3,10,8,6,False,False,Folger op,Sofia Nielsen,2026-02-27T13:34:07.965202
WEL-000346,STU-003223,101-SCH-008,101,2024-11-11,2,9,7,5,False,False,Kontakt til foraeldere,Ida Knudsen,2026-02-27T13:34:07.965206
WEL-000347,STU-004332,101-SCH-010,101,2024-09-12,8,7,5,6,False,False,,Josefine Andersen,2026-02-27T13:34:07.965211
WEL-000348,STU-000832,101-SCH-002,101,2024-11-20,2,8,8,10,False,False,Henvisning til PPR,Alma Mortensen,2026-02-27T13:34:07.965215
WEL-000349,STU-000988,101-SCH-002,101,2024-12-06,2,8,5,6,False,True,Kontakt til foraeldere,Emilie Mortensen,2026-02-27T13:34:07.965220
WEL-000350,STU-002219,101-SCH-005,101,2024-10-22,7,10,7,4,False,False,Ingen bekymringer,Laura Rasmussen,2026-02-27T13:34:07.965224
WEL-000351,STU-002539,101-SCH-006,101,2024-12-14,3,5,7,7,False,False,Ingen bekymringer,Anna Lund,2026-02-27T13:34:07.965229
WEL-000352,STU-004622,101-SCH-011,101,2024-10-10,5,3,7,4,False,False,Henvisning til PPR,Line Johansen,2026-02-27T13:34:07.965233
WEL-000353,STU-001162,101-SCH-003,101,2024-09-24,5,3,7,5,False,False,Henvisning til PPR,Katrine Andersen,2026-02-27T13:34:07.965237
WEL-000354,STU-002124,101-SCH-005,101,2024-10-12,8,10,10,7,False,False,Folger op,Katrine Olsen,2026-02-27T13:34:07.965242
WEL-000355,STU-001462,101-SCH-004,101,2024-10-15,6,10,1,8,False,False,Samtale planlagt,Laura Jakobsen,2026-02-27T13:34:07.965246
WEL-000356,STU-005231,101-SCH-012,101,2024-09-05,4,1,6,5,False,False,Samtale planlagt,Victoria Petersen,2026-02-27T13:34:07.965251
WEL-000357,STU-003848,101-SCH-009,101,2024-10-25,1,8,7,8,False,False,Samtale planlagt,Alma Petersen,2026-02-27T13:34:07.965255
WEL-000358,STU-003870,101-SCH-009,101,2024-11-21,8,4,5,9,False,False,Henvisning til PPR,Josefine Johansen,2026-02-27T13:34:07.965261
WEL-000359,STU-001300,101-SCH-003,101,2024-09-13,5,4,3,10,False,False,Ingen bekymringer,Sarah Thomsen,2026-02-27T13:34:07.965266
WEL-000360,STU-000636,101-SCH-002,101,2024-12-07,3,5,1,4,False,True,,Alma Jakobsen,2026-02-27T13:34:07.965272
WEL-000361,STU-004161,101-SCH-010,101,2024-12-01,4,6,1,9,False,False,,Victoria Johansen,2026-02-27T13:34:07.965276
WEL-000362,STU-005221,101-SCH-012,101,2024-12-01,6,9,8,3,False,False,Kontakt til foraeldere,Sarah Nielsen,2026-02-27T13:34:07.965281
WEL-000363,STU-004018,101-SCH-010,101,2024-09-17,6,9,3,6,False,False,Ingen bekymringer,Maja Berg,2026-02-27T13:34:07.965286
WEL-000364,STU-002911,101-SCH-007,101,2024-11-15,8,8,4,2,False,False,Henvisning til PPR,Emma Petersen,2026-02-27T13:34:07.965290
WEL-000365,STU-003207,101-SCH-008,101,2024-10-24,6,4,2,8,False,False,Ingen bekymringer,Emilie Sorensen,2026-02-27T13:34:07.965294
WEL-000366,STU-000358,101-SCH-001,101,2024-09-01,6,5,9,2,False,False,Kontakt til foraeldere,Josefine Jakobsen,2026-02-27T13:34:07.965298
WEL-000367,STU-002462,101-SCH-006,101,2024-09-20,10,1,8,2,False,True,Ingen bekymringer,Ida Knudsen,2026-02-27T13:34:07.965303
WEL-000368,STU-003635,101-SCH-009,101,2024-10-13,9,10,3,1,False,False,,Freja Knudsen,2026-02-27T13:34:07.965307
WEL-000369,STU-000069,101-SCH-001,101,2024-12-14,6,10,4,5,False,True,Samtale planlagt,Katrine Knudsen,2026-02-27T13:34:07.965312
