wellness_id,student_id,school_id,municipality_code,assessment_date,academic_wellbeing_score,social_wellbeing_score,physical_wellbeing_score,overall_satisfaction,bullying_experienced,support_needed,counselor_notes,assessed_by,created_at
WEL-000185,STU-002087,851-SCH-005,851,2024-11-19,2,7,8,7,False,False,Henvisning til PPR,Clara Jensen,2026-02-27T13:34:08.175517
WEL-000186,STU-001290,851-SCH-003,851,2024-11-01,8,9,3,8,False,False,Folger op,Emma Andersen,2026-02-27T13:34:08.175521
WEL-000187,STU-001980,851-SCH-005,851,2024-11-03,10,10,6,9,False,False,Ingen bekymringer,Laura Sorensen,2026-02-27T13:34:08.175526
WEL-000188,STU-001302,851-SCH-004,851,2024-11-27,10,5,8,9,False,False,,Victoria Sorensen,2026-02-27T13:34:08.175530
WEL-000189,STU-001309,851-SCH-004,851,2024-11-06,2,10,8,1,False,True,,Katrine Berg,2026-02-27T13:34:08.175534
WEL-000190,STU-000190,851-SCH-001,851,2024-12-16,9,8,3,6,False,False,Ingen bekymringer,Nanna Poulsen,2026-02-27T13:34:08.175539
WEL-000191,STU-001459,851-SCH-004,851,2024-10-08,5,6,7,9,False,False,Kontakt til foraeldere,Caroline Olsen,2026-02-27T13:34:08.175543
WEL-000192,STU-001776,851-SCH-005,851,2024-09-02,4,2,8,10,False,False,Ingen bekymringer,Sofia Sorensen,2026-02-27T13:34:08.175548
WEL-000193,STU-001917,851-SCH-005,851,2024-11-12,7,10,9,4,False,False,Samtale planlagt,Camilla Nielsen,2026-02-27T13:34:08.175552
WEL-000194,STU-000655,851-SCH-002,851,2024-09-03,3,2,2,3,False,False,,Alma Knudsen,2026-02-27T13:34:08.175557
WEL-000195,STU-000684,851-SCH-002,851,2024-12-20,1,2,4,3,False,True,Samtale planlagt,Ida Larsen,2026-02-27T13:34:08.175561
WEL-000196,STU-000882,851-SCH-002,851,2024-11-27,4,10,5,1,False,False,Folger op,Isabella Lund,2026-02-27T13:34:08.175565
WEL-000197,STU-000065,851-SCH-001,851,2024-09-26,6,10,4,3,False,False,Henvisning til PPR,Maja Lund,2026-02-27T13:34:08.175570
WEL-000198,STU-000327,851-SCH-001,851,2024-12-14,9,1,4,5,False,False,Henvisning til PPR,Sofie Berg,2026-02-27T13:34:08.175574
WEL-000199,STU-001951,851-SCH-005,851,2024-11-24,10,10,4,5,False,False,,Emilie Thomsen,2026-02-27T13:34:08.175578
WEL-000200,STU-001285,851-SCH-003,851,2024-10-25,1,9,3,5,False,False,Kontakt til foraeldere,Marie Pedersen,2026-02-27T13:34:08.175584
WEL-000201,STU-001963,851-SCH-005,851,2024-11-06,10,10,7,4,False,False,Ingen bekymringer,Katrine Eriksen,2026-02-27T13:34:08.175589
WEL-000202,STU-001092,851-SCH-003,851,2024-11-02,2,6,10,9,False,False,Henvisning til PPR,Isabella Poulsen,2026-02-27T13:34:08.175593
WEL-000203,STU-001587,851-SCH-004,851,2024-11-14,9,9,1,5,False,False,Ingen bekymringer,Sofie Hansen,2026-02-27T13:34:08.175598
WEL-000204,STU-001663,851-SCH-004,851,2024-11-18,5,5,3,3,False,False,Folger op,Mathilde Nielsen,2026-02-27T13:34:08.175615
WEL-000205,STU-001484,851-SCH-004,851,2024-10-10,5,7,1,7,False,False,Folger op,Alma Lund,2026-02-27T13:34:08.175619
WEL-000206,STU-000709,851-SCH-002,851,2024-10-27,10,5,9,9,False,False,Kontakt til foraeldere,Mathilde Jorgensen,2026-02-27T13:34:08.175623
WEL-000207,STU-001905,851-SCH-005,851,2024-12-09,1,4,1,9,False,False,Kontakt til foraeldere,Josefine Jakobsen,2026-02-27T13:34:08.175628
WEL-000208,STU-000867,851-SCH-002,851,2024-10-24,2,8,2,1,False,False,Henvisning til PPR,Anna Jakobsen,2026-02-27T13:34:08.175632
WEL-000209,STU-001555,851-SCH-004,851,2024-10-09,1,8,10,6,False,False,,Julie Rasmussen,2026-02-27T13:34:08.175636
WEL-000210,STU-001403,851-SCH-004,851,2024-12-25,8,2,2,9,False,False,Henvisning til PPR,Marie Knudsen,2026-02-27T13:34:08.175640
WEL-000211,STU-000714,851-SCH-002,851,2024-12-21,2,10,7,10,False,False,Folger op,Josefine Larsen,2026-02-27T13:34:08.175645
WEL-000212,STU-000025,851-SCH-001,851,2024-12-25,4,1,9,6,False,False,Folger op,Maja Moller,2026-02-27T13:34:08.175652
WEL-000213,STU-001704,851-SCH-005,851,2024-12-08,7,4,2,6,False,False,Henvisning til PPR,Line Jensen,2026-02-27T13:34:08.175657
WEL-000214,STU-001869,851-SCH-005,851,2024-09-15,7,2,5,4,False,False,Ingen bekymringer,Emma Jorgensen,2026-02-27T13:34:08.175662
WEL-000215,STU-001775,851-SCH-005,851,2024-12-15,1,9,3,8,False,False,Ingen bekymringer,Victoria Petersen,2026-02-27T13:34:08.175666
WEL-000216,STU-000369,851-SCH-001,851,2024-09-01,10,4,3,7,False,False,,Mathilde Larsen,2026-02-27T13:34:08.175670
WEL-000217,STU-002044,851-SCH-005,851,2024-10-28,8,2,9,1,False,False,Ingen bekymringer,Emma Petersen,2026-02-27T13:34:08.175674
WEL-000218,STU-000875,851-SCH-002,851,2024-11-02,9,8,7,2,False,False,Folger op,Emilie Olsen,2026-02-27T13:34:08.175679
WEL-000219,STU-001674,851-SCH-004,851,2024-09-09,6,2,5,2,False,False,,Isabella Jorgensen,2026-02-27T13:34:08.175684
WEL-000220,STU-000308,851-SCH-001,851,2024-12-04,7,3,10,6,False,False,Ingen bekymringer,Marie Nielsen,2026-02-27T13:34:08.175688
WEL-000221,STU-000506,851-SCH-002,851,2024-11-07,7,5,10,5,False,False,,Freja Christensen,2026-02-27T13:34:08.175692
WEL-000222,STU-000211,851-SCH-001,851,2024-12-05,2,9,9,10,False,False,Henvisning til PPR,Clara Petersen,2026-02-27T13:34:08.175697
WEL-000223,STU-000458,851-SCH-002,851,2024-11-06,3,9,3,1,False,False,Samtale planlagt,Line Knudsen,2026-02-27T13:34:08.175701
WEL-000224,STU-001468,851-SCH-004,851,2024-11-06,8,5,10,9,False,False,Samtale planlagt,Victoria Sorensen,2026-02-27T13:34:08.175706
WEL-000225,STU-001681,851-SCH-004,851,2024-12-24,8,4,7,5,False,True,,Sarah Olsen,2026-02-27T13:34:08.175710
WEL-000226,STU-000322,851-SCH-001,851,2024-12-19,1,1,5,2,False,False,Samtale planlagt,Freja Eriksen,2026-02-27T13:34:08.175714
WEL-000227,STU-000548,851-SCH-002,851,2024-09-14,4,3,1,7,False,True,,Sofie Knudsen,2026-02-27T13:34:08.175719
WEL-000228,STU-001225,851-SCH-003,851,2024-09-22,5,2,9,8,False,False,,Nanna Christensen,2026-02-27T13:34:08.175723
WEL-000229,STU-000600,851-SCH-002,851,2024-11-18,9,6,2,7,False,False,Henvisning til PPR,Ida Andersen,2026-02-27T13:34:08.175727
WEL-000230,STU-001912,851-SCH-005,851,2024-10-08,6,1,10,9,False,False,Samtale planlagt,Line Andersen,2026-02-27T13:34:08.175732
WEL-000231,STU-001270,851-SCH-003,851,2024-10-01,4,7,8,9,False,False,Ingen bekymringer,Camilla Sorensen,2026-02-27T13:34:08.175736
WEL-000232,STU-001115,851-SCH-003,851,2024-10-18,5,1,5,9,True,False,Henvisning til PPR,Josefine Mortensen,2026-02-27T13:34:08.175740
WEL-000233,STU-001647,851-SCH-004,851,2024-10-11,10,1,1,8,False,False,Folger op,Josefine Christensen,2026-02-27T13:34:08.175748
WEL-000234,STU-000977,851-SCH-003,851,2024-10-23,1,5,7,10,False,False,,Mathilde Jakobsen,2026-02-27T13:34:08.175752
WEL-000235,STU-000640,851-SCH-002,851,2024-12-08,9,10,2,8,False,True,,Caroline Olsen,2026-02-27T13:34:08.175757
WEL-000236,STU-002075,851-SCH-005,851,2024-09-06,1,7,5,3,False,False,Henvisning til PPR,Sarah Knudsen,2026-02-27T13:34:08.175761
WEL-000237,STU-000516,851-SCH-002,851,2024-10-24,2,10,5,7,False,False,,Sofie Larsen,2026-02-27T13:34:08.175765
WEL-000238,STU-000306,851-SCH-001,851,2024-10-17,1,1,2,8,False,False,Kontakt til foraeldere,Sofie Poulsen,2026-02-27T13:34:08.175770
WEL-000239,STU-001812,851-SCH-005,851,2024-12-19,10,7,2,2,False,False,Ingen bekymringer,Clara Rasmussen,2026-02-27T13:34:08.175774
WEL-000240,STU-001559,851-SCH-004,851,2024-11-22,9,3,7,2,False,False,Kontakt til foraeldere,Alma Eriksen,2026-02-27T13:34:08.175778
WEL-000241,STU-000393,851-SCH-001,851,2024-11-23,3,3,8,10,False,True,Ingen bekymringer,Maja Berg,2026-02-27T13:34:08.175782
WEL-000242,STU-002014,851-SCH-005,851,2024-12-01,6,6,8,4,False,True,,Sofia Rasmussen,2026-02-27T13:34:08.175790
WEL-000243,STU-001953,851-SCH-005,851,2024-12-27,8,6,7,7,True,False,Ingen bekymringer,Emilie Mortensen,2026-02-27T13:34:08.175795
WEL-000244,STU-000153,851-SCH-001,851,2024-11-15,5,6,7,3,False,False,Samtale planlagt,Emma Jorgensen,2026-02-27T13:34:08.175801
WEL-000245,STU-000301,851-SCH-001,851,2024-11-25,3,3,2,3,False,False,Kontakt til foraeldere,Anna Nielsen,2026-02-27T13:34:08.175805
WEL-000246,STU-000155,851-SCH-001,851,2024-11-12,9,6,7,6,False,False,Ingen bekymringer,Maja Mortensen,2026-02-27T13:34:08.175809
WEL-000247,STU-000017,851-SCH-001,851,2024-10-27,6,9,2,9,False,False,,Sofia Hansen,2026-02-27T13:34:08.175813
WEL-000248,STU-001395,851-SCH-004,851,2024-09-04,2,2,3,1,False,True,Ingen bekymringer,Camilla Berg,2026-02-27T13:34:08.175818
WEL-000249,STU-001175,851-SCH-003,851,2024-12-27,5,9,6,2,False,False,,Anna Eriksen,2026-02-27T13:34:08.175822
WEL-000250,STU-000698,851-SCH-002,851,2024-10-16,1,2,8,1,False,False,Henvisning til PPR,Marie Madsen,2026-02-27T13:34:08.175827
WEL-000251,STU-001230,851-SCH-003,851,2024-09-23,1,1,1,10,False,True,Samtale planlagt,Sofia Kristensen,2026-02-27T13:34:08.175834
WEL-000252,STU-000103,851-SCH-001,851,2024-09-05,10,3,3,10,False,False,Samtale planlagt,Emilie Petersen,2026-02-27T13:34:08.175839
WEL-000253,STU-001353,851-SCH-004,851,2024-09-02,1,8,8,8,False,False,Folger op,Freja Thomsen,2026-02-27T13:34:08.175843
WEL-000254,STU-000531,851-SCH-002,851,2024-10-12,5,9,10,4,False,False,Ingen bekymringer,Line Madsen,2026-02-27T13:34:08.175847
WEL-000255,STU-001311,851-SCH-004,851,2024-12-25,10,6,9,9,False,False,Ingen bekymringer,Sarah Petersen,2026-02-27T13:34:08.175852
WEL-000256,STU-001461,851-SCH-004,851,2024-11-10,10,2,6,7,False,False,,Anna Jensen,2026-02-27T13:34:08.175856
WEL-000257,STU-000194,851-SCH-001,851,2024-12-25,2,2,6,9,False,True,Kontakt til foraeldere,Nanna Knudsen,2026-02-27T13:34:08.175861
WEL-000258,STU-001757,851-SCH-005,851,2024-10-07,1,5,6,10,False,False,Ingen bekymringer,Anna Nielsen,2026-02-27T13:34:08.175865
WEL-000259,STU-001762,851-SCH-005,851,2024-09-12,10,6,1,6,False,False,Henvisning til PPR,Marie Jensen,2026-02-27T13:34:08.175870
WEL-000260,STU-001262,851-SCH-003,851,2024-12-17,2,8,9,6,False,False,Samtale planlagt,Nanna Rasmussen,2026-02-27T13:34:08.175874
WEL-000261,STU-000892,851-SCH-002,851,2024-10-25,2,7,5,3,False,False,Henvisning til PPR,Laura Jensen,2026-02-27T13:34:08.175878
WEL-000262,STU-001295,851-SCH-003,851,2024-09-22,7,7,9,6,False,True,,Julie Hansen,2026-02-27T13:34:08.175882
WEL-000263,STU-001856,851-SCH-005,851,2024-10-23,4,10,7,4,False,False,Henvisning til PPR,Sofia Larsen,2026-02-27T13:34:08.175887
WEL-000264,STU-001006,851-SCH-003,851,2024-09-19,4,9,6,4,False,False,Folger op,Julie Nielsen,2026-02-27T13:34:08.175893
WEL-000265,STU-000058,851-SCH-001,851,2024-09-11,5,9,7,3,False,False,Kontakt til foraeldere,Maja Hansen,2026-02-27T13:34:08.175897
WEL-000266,STU-000107,851-SCH-001,851,2024-09-22,10,5,9,8,False,False,Folger op,Laura Christensen,2026-02-27T13:34:08.175902
WEL-000267,STU-000398,851-SCH-001,851,2024-11-10,5,5,3,10,False,True,Folger op,Caroline Poulsen,2026-02-27T13:34:08.175906
WEL-000268,STU-001340,851-SCH-004,851,2024-11-11,7,9,10,3,False,False,Kontakt til foraeldere,Ida Berg,2026-02-27T13:34:08.175910
WEL-000269,STU-000611,851-SCH-002,851,2024-09-16,7,6,8,10,False,False,Folger op,Anna Mortensen,2026-02-27T13:34:08.175915
WEL-000270,STU-001876,851-SCH-005,851,2024-09-05,5,5,8,10,False,False,Henvisning til PPR,Clara Johansen,2026-02-27T13:34:08.175919
WEL-000271,STU-001090,851-SCH-003,851,2024-12-07,6,4,3,10,False,True,Henvisning til PPR,Nanna Berg,2026-02-27T13:34:08.175924
WEL-000272,STU-001692,851-SCH-005,851,2024-09-14,7,4,7,1,False,False,Samtale planlagt,Emma Eriksen,2026-02-27T13:34:08.175931
WEL-000273,STU-001038,851-SCH-003,851,2024-10-17,8,3,3,2,False,False,Kontakt til foraeldere,Mathilde Nielsen,2026-02-27T13:34:08.175936
WEL-000274,STU-001655,851-SCH-004,851,2024-09-24,7,9,8,4,False,False,Ingen bekymringer,Katrine Pedersen,2026-02-27T13:34:08.175940
WEL-000275,STU-001308,851-SCH-004,851,2024-10-20,3,2,8,1,False,False,,Victoria Berg,2026-02-27T13:34:08.175945
WEL-000276,STU-000285,851-SCH-001,851,2024-11-01,9,9,4,6,False,False,Henvisning til PPR,Caroline Jorgensen,2026-02-27T13:34:08.175949
WEL-000277,STU-000130,851-SCH-001,851,2024-09-28,3,2,2,9,False,False,Kontakt til foraeldere,Katrine Sorensen,2026-02-27T13:34:08.175953
WEL-000278,STU-001786,851-SCH-005,851,2024-10-16,9,7,10,3,False,False,Folger op,Emma Lund,2026-02-27T13:34:08.175957
WEL-000279,STU-001156,851-SCH-003,851,2024-12-03,8,10,1,6,False,False,Ingen bekymringer,Emma Rasmussen,2026-02-27T13:34:08.175962
WEL-000280,STU-001204,851-SCH-003,851,2024-09-14,2,6,9,9,False,False,Kontakt til foraeldere,Laura Jensen,2026-02-27T13:34:08.175966
WEL-000281,STU-000422,851-SCH-002,851,2024-10-28,9,1,1,9,False,False,,Line Larsen,2026-02-27T13:34:08.175971
WEL-000282,STU-001898,851-SCH-005,851,2024-11-20,8,10,1,8,False,True,Folger op,Line Jensen,2026-02-27T13:34:08.175975
WEL-000283,STU-000999,851-SCH-003,851,2024-12-24,10,9,5,1,False,False,Kontakt til foraeldere,Josefine Jensen,2026-02-27T13:34:08.175980
WEL-000284,STU-000980,851-SCH-003,851,2024-09-09,5,3,10,10,True,False,Kontakt til foraeldere,Maja Kristensen,2026-02-27T13:34:08.175986
WEL-000285,STU-000250,851-SCH-001,851,2024-12-19,8,2,4,2,False,False,Ingen bekymringer,Clara Knudsen,2026-02-27T13:34:08.175991
WEL-000286,STU-001518,851-SCH-004,851,2024-09-06,2,8,4,7,False,False,Henvisning til PPR,Maja Christensen,2026-02-27T13:34:08.175995
WEL-000287,STU-000230,851-SCH-001,851,2024-10-03,1,2,1,1,False,False,Henvisning til PPR,Alma Madsen,2026-02-27T13:34:08.175999
WEL-000288,STU-000286,851-SCH-001,851,2024-11-09,7,10,5,3,False,True,Ingen bekymringer,Line Moller,2026-02-27T13:34:08.176003
WEL-000289,STU-001102,851-SCH-003,851,2024-12-01,2,10,1,8,False,False,,Josefine Mortensen,2026-02-27T13:34:08.176007
WEL-000290,STU-000822,851-SCH-002,851,2024-12-28,2,9,9,2,False,False,,Sarah Mortensen,2026-02-27T13:34:08.176012
WEL-000291,STU-001500,851-SCH-004,851,2024-10-01,3,3,4,10,False,True,Samtale planlagt,Sarah Johansen,2026-02-27T13:34:08.176016
WEL-000292,STU-001964,851-SCH-005,851,2024-10-05,10,10,5,7,False,False,Kontakt til foraeldere,Mathilde Mortensen,2026-02-27T13:34:08.176020
WEL-000293,STU-001392,851-SCH-004,851,2024-12-14,2,6,4,2,False,False,Samtale planlagt,Victoria Poulsen,2026-02-27T13:34:08.176025
WEL-000294,STU-000805,851-SCH-002,851,2024-10-06,6,6,3,9,False,False,Folger op,Josefine Berg,2026-02-27T13:34:08.176029
WEL-000295,STU-001825,851-SCH-005,851,2024-10-15,2,5,9,9,True,False,Kontakt til foraeldere,Josefine Moller,2026-02-27T13:34:08.176033
WEL-000296,STU-000878,851-SCH-002,851,2024-10-11,8,7,5,5,False,True,Kontakt til foraeldere,Laura Petersen,2026-02-27T13:34:08.176037
WEL-000297,STU-000118,851-SCH-001,851,2024-12-03,2,10,4,10,False,False,Ingen bekymringer,Anna Mortensen,2026-02-27T13:34:08.176042
WEL-000298,STU-000015,851-SCH-001,851,2024-10-14,1,8,3,6,False,False,Folger op,Josefine Johansen,2026-02-27T13:34:08.176046
WEL-000299,STU-001927,851-SCH-005,851,2024-10-18,4,10,8,8,False,False,,Josefine Larsen,2026-02-27T13:34:08.176050
WEL-000300,STU-000215,851-SCH-001,851,2024-11-16,8,7,2,8,False,False,Folger op,Victoria Kristensen,2026-02-27T13:34:08.176055
WEL-000301,STU-001522,851-SCH-004,851,2024-09-14,3,3,10,3,False,False,Folger op,Laura Larsen,2026-02-27T13:34:08.176059
WEL-000302,STU-001677,851-SCH-004,851,2024-10-09,9,10,1,3,False,False,Samtale planlagt,Clara Johansen,2026-02-27T13:34:08.176063
WEL-000303,STU-001485,851-SCH-004,851,2024-10-04,8,1,2,9,False,False,Samtale planlagt,Isabella Petersen,2026-02-27T13:34:08.176068
WEL-000304,STU-000922,851-SCH-002,851,2024-12-28,1,10,10,8,False,False,Henvisning til PPR,Camilla Nielsen,2026-02-27T13:34:08.176072
WEL-000305,STU-000998,851-SCH-003,851,2024-09-04,6,1,9,7,False,False,Ingen bekymringer,Mathilde Moller,2026-02-27T13:34:08.176076
WEL-000306,STU-001517,851-SCH-004,851,2024-11-14,2,1,1,9,False,False,Kontakt til foraeldere,Camilla Moller,2026-02-27T13:34:08.176081
WEL-000307,STU-001017,851-SCH-003,851,2024-12-19,9,2,1,9,False,False,Folger op,Caroline Moller,2026-02-27T13:34:08.176085
WEL-000308,STU-000263,851-SCH-001,851,2024-10-05,7,5,7,1,False,False,,Anna Kristensen,2026-02-27T13:34:08.176089
WEL-000309,STU-000856,851-SCH-002,851,2024-10-22,9,10,10,2,False,False,Folger op,Marie Mortensen,2026-02-27T13:34:08.176093
WEL-000310,STU-000815,851-SCH-002,851,2024-09-21,5,5,6,7,False,False,Kontakt til foraeldere,Mathilde Sorensen,2026-02-27T13:34:08.176098
WEL-000311,STU-000483,851-SCH-002,851,2024-09-21,8,2,1,3,False,False,Kontakt til foraeldere,Caroline Petersen,2026-02-27T13:34:08.176102
WEL-000312,STU-000764,851-SCH-002,851,2024-12-25,8,10,10,9,False,False,Ingen bekymringer,Alma Rasmussen,2026-02-27T13:34:08.176107
WEL-000313,STU-002061,851-SCH-005,851,2024-10-06,10,5,6,4,False,True,Henvisning til PPR,Maja Thomsen,2026-02-27T13:34:08.176114
WEL-000314,STU-000807,851-SCH-002,851,2024-10-15,9,7,8,2,False,False,Samtale planlagt,Line Hansen,2026-02-27T13:34:08.176119
WEL-000315,STU-000444,851-SCH-002,851,2024-10-02,6,4,7,7,False,False,,Julie Mortensen,2026-02-27T13:34:08.176123
WEL-000316,STU-000304,851-SCH-001,851,2024-09-01,9,8,4,1,False,False,,Victoria Hansen,2026-02-27T13:34:08.176127
WEL-000317,STU-001850,851-SCH-005,851,2024-11-27,4,10,1,6,False,False,Ingen bekymringer,Anna Knudsen,2026-02-27T13:34:08.176132
WEL-000318,STU-000537,851-SCH-002,851,2024-11-28,5,2,3,1,False,False,Ingen bekymringer,Katrine Larsen,2026-02-27T13:34:08.176136
WEL-000319,STU-000199,851-SCH-001,851,2024-09-26,3,7,8,10,False,True,Ingen bekymringer,Clara Pedersen,2026-02-27T13:34:08.176141
WEL-000320,STU-001481,851-SCH-004,851,2024-12-08,10,2,1,10,False,False,,Nanna Larsen,2026-02-27T13:34:08.176145
WEL-000321,STU-000978,851-SCH-003,851,2024-09-08,1,4,2,10,False,False,Samtale planlagt,Katrine Thomsen,2026-02-27T13:34:08.176150
WEL-000322,STU-000971,851-SCH-003,851,2024-09-02,7,2,6,2,False,False,Ingen bekymringer,Emilie Moller,2026-02-27T13:34:08.176154
WEL-000323,STU-001133,851-SCH-003,851,2024-11-02,10,5,2,2,False,False,Ingen bekymringer,Ida Rasmussen,2026-02-27T13:34:08.176162
WEL-000324,STU-001219,851-SCH-003,851,2024-11-20,8,8,10,5,False,False,Henvisning til PPR,Alma Christensen,2026-02-27T13:34:08.176168
WEL-000325,STU-000730,851-SCH-002,851,2024-11-05,8,5,10,5,False,False,Henvisning til PPR,Camilla Petersen,2026-02-27T13:34:08.176172
WEL-000326,STU-000628,851-SCH-002,851,2024-11-12,8,4,5,3,False,False,,Caroline Larsen,2026-02-27T13:34:08.176177
WEL-000327,STU-001836,851-SCH-005,851,2024-09-14,7,7,5,6,False,False,Ingen bekymringer,Line Sorensen,2026-02-27T13:34:08.176181
WEL-000328,STU-001616,851-SCH-004,851,2024-09-10,8,2,5,7,False,False,Ingen bekymringer,Sofie Sorensen,2026-02-27T13:34:08.176187
WEL-000329,STU-000134,851-SCH-001,851,2024-12-27,8,1,1,10,False,True,Kontakt til foraeldere,Nanna Petersen,2026-02-27T13:34:08.176191
WEL-000330,STU-001293,851-SCH-003,851,2024-10-21,4,10,6,10,False,False,Henvisning til PPR,Nanna Lund,2026-02-27T13:34:08.176195
WEL-000331,STU-000720,851-SCH-002,851,2024-10-27,4,1,9,1,False,False,Ingen bekymringer,Sofia Jorgensen,2026-02-27T13:34:08.176200
WEL-000332,STU-001334,851-SCH-004,851,2024-10-17,1,10,9,2,False,True,Henvisning til PPR,Emma Nielsen,2026-02-27T13:34:08.176204
WEL-000333,STU-000113,851-SCH-001,851,2024-10-06,10,3,3,6,False,False,Samtale planlagt,Caroline Mortensen,2026-02-27T13:34:08.176209
WEL-000334,STU-000051,851-SCH-001,851,2024-12-22,10,9,7,4,False,False,Henvisning til PPR,Emilie Jorgensen,2026-02-27T13:34:08.176213
WEL-000335,STU-001576,851-SCH-004,851,2024-09-13,5,3,5,3,False,False,Ingen bekymringer,Laura Poulsen,2026-02-27T13:34:08.176218
WEL-000336,STU-000633,851-SCH-002,851,2024-10-08,9,5,4,9,False,True,Henvisning til PPR,Laura Olsen,2026-02-27T13:34:08.176222
WEL-000337,STU-000988,851-SCH-003,851,2024-10-28,8,3,1,7,False,False,Samtale planlagt,Laura Nielsen,2026-02-27T13:34:08.176226
WEL-000338,STU-000314,851-SCH-001,851,2024-10-05,5,3,6,2,False,True,,Victoria Jensen,2026-02-27T13:34:08.176231
WEL-000339,STU-000149,851-SCH-001,851,2024-12-14,1,9,7,9,False,False,Ingen bekymringer,Sarah Rasmussen,2026-02-27T13:34:08.176235
WEL-000340,STU-001412,851-SCH-004,851,2024-11-03,5,9,4,6,False,False,Henvisning til PPR,Anna Madsen,2026-02-27T13:34:08.176239
WEL-000341,STU-000403,851-SCH-001,851,2024-12-04,3,9,4,10,False,False,,Marie Andersen,2026-02-27T13:34:08.176244
WEL-000342,STU-001275,851-SCH-003,851,2024-10-18,10,8,5,8,False,False,Kontakt til foraeldere,Mathilde Lund,2026-02-27T13:34:08.176248
WEL-000343,STU-001086,851-SCH-003,851,2024-11-13,3,2,1,2,False,False,Kontakt til foraeldere,Sarah Larsen,2026-02-27T13:34:08.176256
WEL-000344,STU-001063,851-SCH-003,851,2024-12-11,4,1,7,10,False,True,,Julie Sorensen,2026-02-27T13:34:08.176260
WEL-000345,STU-002004,851-SCH-005,851,2024-12-21,10,7,9,10,False,True,Kontakt til foraeldere,Maja Knudsen,2026-02-27T13:34:08.176265
WEL-000346,STU-001248,851-SCH-003,851,2024-10-08,1,6,6,1,False,True,Folger op,Victoria Knudsen,2026-02-27T13:34:08.176269
WEL-000347,STU-001686,851-SCH-005,851,2024-11-20,7,6,10,1,False,False,Ingen bekymringer,Laura Thomsen,2026-02-27T13:34:08.176273
WEL-000348,STU-000500,851-SCH-002,851,2024-09-02,1,9,9,6,False,False,Ingen bekymringer,Ida Knudsen,2026-02-27T13:34:08.176279
WEL-000349,STU-000492,851-SCH-002,851,2024-10-23,9,6,10,5,False,False,Henvisning til PPR,Emilie Larsen,2026-02-27T13:34:08.176284
WEL-000350,STU-000686,851-SCH-002,851,2024-09-09,8,5,3,6,False,False,Henvisning til PPR,Alma Berg,2026-02-27T13:34:08.176289
WEL-000351,STU-000271,851-SCH-001,851,2024-09-05,5,10,3,9,False,False,Henvisning til PPR,Maja Johansen,2026-02-27T13:34:08.176295
WEL-000352,STU-000133,851-SCH-001,851,2024-10-01,1,2,7,5,False,False,Henvisning til PPR,Maja Thomsen,2026-02-27T13:34:08.176301
WEL-000353,STU-000721,851-SCH-002,851,2024-12-11,10,10,4,6,False,False,Ingen bekymringer,Line Madsen,2026-02-27T13:34:08.176305
WEL-000354,STU-000975,851-SCH-003,851,2024-12-27,7,8,5,8,False,False,Henvisning til PPR,Line Olsen,2026-02-27T13:34:08.176310
WEL-000355,STU-000580,851-SCH-002,851,2024-12-20,4,2,1,3,False,False,,Sarah Andersen,2026-02-27T13:34:08.176314
WEL-000356,STU-000824,851-SCH-002,851,2024-09-26,6,3,8,9,False,False,Ingen bekymringer,Camilla Nielsen,2026-02-27T13:34:08.176319
WEL-000357,STU-000918,851-SCH-002,851,2024-12-20,3,8,8,2,False,False,Folger op,Marie Mortensen,2026-02-27T13:34:08.176323
WEL-000358,STU-000690,851-SCH-002,851,2024-10-28,6,4,10,7,False,False,Ingen bekymringer,Laura Jensen,2026-02-27T13:34:08.176328
WEL-000359,STU-000018,851-SCH-001,851,2024-10-28,7,2,10,1,False,True,Henvisning til PPR,Julie Johansen,2026-02-27T13:34:08.176332
WEL-000360,STU-001897,851-SCH-005,851,2024-11-21,1,1,3,7,False,False,Samtale planlagt,Caroline Knudsen,2026-02-27T13:34:08.176336
WEL-000361,STU-000924,851-SCH-002,851,2024-12-19,4,1,9,5,False,False,,Nanna Pedersen,2026-02-27T13:34:08.176341
WEL-000362,STU-001894,851-SCH-005,851,2024-10-07,4,4,4,10,False,False,Ingen bekymringer,Emma Johansen,2026-02-27T13:34:08.176346
WEL-000363,STU-001347,851-SCH-004,851,2024-10-06,2,7,6,9,False,False,Kontakt til foraeldere,Freja Poulsen,2026-02-27T13:34:08.176350
WEL-000364,STU-001595,851-SCH-004,851,2024-11-26,9,1,8,10,False,False,,Maja Kristensen,2026-02-27T13:34:08.176360
WEL-000365,STU-001062,851-SCH-003,851,2024-09-15,10,5,3,3,False,False,Samtale planlagt,Caroline Eriksen,2026-02-27T13:34:08.176365
WEL-000366,STU-001805,851-SCH-005,851,2024-10-24,4,9,2,3,False,False,Folger op,Alma Hansen,2026-02-27T13:34:08.176370
WEL-000367,STU-000257,851-SCH-001,851,2024-12-04,6,2,5,2,False,False,Folger op,Laura Andersen,2026-02-27T13:34:08.176374
WEL-000368,STU-000510,851-SCH-002,851,2024-12-04,2,1,10,5,False,False,Folger op,Camilla Knudsen,2026-02-27T13:34:08.176379
WEL-000369,STU-000626,851-SCH-002,851,2024-10-04,5,2,10,6,False,False,Kontakt til foraeldere,Ida Kristensen,2026-02-27T13:34:08.176383
