wellness_id,student_id,school_id,municipality_code,assessment_date,academic_wellbeing_score,social_wellbeing_score,physical_wellbeing_score,overall_satisfaction,bullying_experienced,support_needed,counselor_notes,assessed_by,created_at
WEL-000185,STU-000510,561-SCH-002,561,2024-11-06,5,2,8,2,False,False,Kontakt til foraeldere,Julie Larsen,2026-02-27T13:34:08.223935
WEL-000186,STU-000321,561-SCH-001,561,2024-10-01,6,10,3,5,False,False,Kontakt til foraeldere,Emma Poulsen,2026-02-27T13:34:08.223940
WEL-000187,STU-000610,561-SCH-002,561,2024-11-23,3,8,10,9,False,False,Henvisning til PPR,Alma Pedersen,2026-02-27T13:34:08.223944
WEL-000188,STU-000854,561-SCH-003,561,2024-10-27,10,1,4,8,False,False,Ingen bekymringer,Ida Larsen,2026-02-27T13:34:08.223948
WEL-000189,STU-000121,561-SCH-001,561,2024-12-11,6,8,10,5,False,False,,Nanna Eriksen,2026-02-27T13:34:08.223952
WEL-000190,STU-001087,561-SCH-003,561,2024-12-12,5,5,5,6,False,False,Henvisning til PPR,Alma Nielsen,2026-02-27T13:34:08.223956
WEL-000191,STU-000212,561-SCH-001,561,2024-11-19,9,4,8,2,False,False,,Sofia Petersen,2026-02-27T13:34:08.223960
WEL-000192,STU-001546,561-SCH-004,561,2024-11-19,9,8,7,7,False,False,Folger op,Victoria Johansen,2026-02-27T13:34:08.223964
WEL-000193,STU-000177,561-SCH-001,561,2024-10-07,9,10,1,4,False,False,Henvisning til PPR,Freja Larsen,2026-02-27T13:34:08.223968
WEL-000194,STU-001348,561-SCH-004,561,2024-11-27,6,6,1,3,False,False,Kontakt til foraeldere,Clara Poulsen,2026-02-27T13:34:08.223972
WEL-000195,STU-000826,561-SCH-002,561,2024-09-18,6,6,7,1,False,True,Kontakt til foraeldere,Katrine Christensen,2026-02-27T13:34:08.223976
WEL-000196,STU-001269,561-SCH-004,561,2024-11-05,6,9,5,2,False,False,Ingen bekymringer,Caroline Christensen,2026-02-27T13:34:08.223980
WEL-000197,STU-000242,561-SCH-001,561,2024-10-28,8,9,9,2,False,False,Samtale planlagt,Sofia Kristensen,2026-02-27T13:34:08.223985
WEL-000198,STU-001566,561-SCH-004,561,2024-09-09,6,8,5,5,False,False,Kontakt til foraeldere,Anna Olsen,2026-02-27T13:34:08.223989
WEL-000199,STU-001143,561-SCH-003,561,2024-09-16,10,7,4,4,False,False,,Clara Christensen,2026-02-27T13:34:08.223993
WEL-000200,STU-001267,561-SCH-004,561,2024-09-15,1,4,7,5,False,False,,Isabella Berg,2026-02-27T13:34:08.223997
WEL-000201,STU-001400,561-SCH-004,561,2024-12-21,4,7,7,7,False,False,Henvisning til PPR,Josefine Poulsen,2026-02-27T13:34:08.224001
WEL-000202,STU-001439,561-SCH-004,561,2024-12-23,1,10,9,1,False,False,Samtale planlagt,Laura Madsen,2026-02-27T13:34:08.224005
WEL-000203,STU-001224,561-SCH-004,561,2024-09-08,5,7,9,6,False,False,Henvisning til PPR,Mathilde Thomsen,2026-02-27T13:34:08.224009
WEL-000204,STU-001088,561-SCH-003,561,2024-12-06,1,9,8,1,False,True,Folger op,Laura Andersen,2026-02-27T13:34:08.224013
WEL-000205,STU-001345,561-SCH-004,561,2024-09-20,2,6,5,2,False,False,Folger op,Maja Jakobsen,2026-02-27T13:34:08.224017
WEL-000206,STU-000920,561-SCH-003,561,2024-11-28,1,2,1,1,False,False,Samtale planlagt,Victoria Pedersen,2026-02-27T13:34:08.224021
WEL-000207,STU-000316,561-SCH-001,561,2024-12-22,2,2,9,7,False,False,Kontakt til foraeldere,Emilie Larsen,2026-02-27T13:34:08.224025
WEL-000208,STU-000031,561-SCH-001,561,2024-09-08,7,6,7,5,False,False,Ingen bekymringer,Sofie Berg,2026-02-27T13:34:08.224030
WEL-000209,STU-000533,561-SCH-002,561,2024-12-22,4,4,6,8,False,False,Ingen bekymringer,Emilie Rasmussen,2026-02-27T13:34:08.224034
WEL-000210,STU-000527,561-SCH-002,561,2024-10-18,10,2,6,3,False,False,,Sarah Sorensen,2026-02-27T13:34:08.224038
WEL-000211,STU-000635,561-SCH-002,561,2024-12-12,5,1,5,2,False,False,Henvisning til PPR,Anna Knudsen,2026-02-27T13:34:08.224042
WEL-000212,STU-000094,561-SCH-001,561,2024-11-18,9,5,2,4,False,False,,Sofie Poulsen,2026-02-27T13:34:08.224046
WEL-000213,STU-000099,561-SCH-001,561,2024-09-28,5,7,5,6,False,False,Kontakt til foraeldere,Emma Eriksen,2026-02-27T13:34:08.224050
WEL-000214,STU-000157,561-SCH-001,561,2024-12-18,4,5,10,4,False,False,Folger op,Camilla Hansen,2026-02-27T13:34:08.224054
WEL-000215,STU-001232,561-SCH-004,561,2024-11-28,3,4,2,3,False,False,Ingen bekymringer,Clara Jakobsen,2026-02-27T13:34:08.224058
WEL-000216,STU-000057,561-SCH-001,561,2024-10-08,3,8,1,7,False,False,,Julie Eriksen,2026-02-27T13:34:08.224062
WEL-000217,STU-000255,561-SCH-001,561,2024-11-13,10,6,7,9,False,False,Henvisning til PPR,Emma Knudsen,2026-02-27T13:34:08.224066
WEL-000218,STU-000489,561-SCH-002,561,2024-09-08,1,6,9,10,False,False,Folger op,Emilie Sorensen,2026-02-27T13:34:08.224070
WEL-000219,STU-000341,561-SCH-002,561,2024-12-04,2,6,6,9,False,False,Folger op,Sarah Jakobsen,2026-02-27T13:34:08.224074
WEL-000220,STU-000601,561-SCH-002,561,2024-11-26,8,7,8,9,False,False,Ingen bekymringer,Ida Petersen,2026-02-27T13:34:08.224078
WEL-000221,STU-001073,561-SCH-003,561,2024-11-02,8,6,9,6,False,True,Kontakt til foraeldere,Ida Hansen,2026-02-27T13:34:08.224082
WEL-000222,STU-001473,561-SCH-004,561,2024-11-09,6,9,3,1,False,False,Henvisning til PPR,Sofie Sorensen,2026-02-27T13:34:08.224086
WEL-000223,STU-001387,561-SCH-004,561,2024-09-12,10,10,6,10,False,False,Ingen bekymringer,Caroline Jorgensen,2026-02-27T13:34:08.224091
WEL-000224,STU-000806,561-SCH-002,561,2024-10-26,4,1,9,1,False,False,Kontakt til foraeldere,Sofie Berg,2026-02-27T13:34:08.224095
WEL-000225,STU-001113,561-SCH-003,561,2024-11-03,10,5,3,5,False,False,Samtale planlagt,Victoria Andersen,2026-02-27T13:34:08.224098
WEL-000226,STU-001381,561-SCH-004,561,2024-11-06,7,9,1,6,False,False,Samtale planlagt,Line Rasmussen,2026-02-27T13:34:08.224104
WEL-000227,STU-000571,561-SCH-002,561,2024-11-06,3,6,2,10,True,False,Henvisning til PPR,Emilie Sorensen,2026-02-27T13:34:08.224108
WEL-000228,STU-001339,561-SCH-004,561,2024-12-10,6,4,10,2,False,False,,Sarah Olsen,2026-02-27T13:34:08.224112
WEL-000229,STU-001358,561-SCH-004,561,2024-09-03,4,4,6,6,True,False,Samtale planlagt,Mathilde Christensen,2026-02-27T13:34:08.224116
WEL-000230,STU-001600,561-SCH-004,561,2024-12-13,9,1,8,3,False,True,,Sofie Olsen,2026-02-27T13:34:08.224120
WEL-000231,STU-000630,561-SCH-002,561,2024-12-16,9,2,4,3,False,False,Henvisning til PPR,Nanna Johansen,2026-02-27T13:34:08.224124
WEL-000232,STU-000660,561-SCH-002,561,2024-10-15,10,3,3,3,False,False,,Marie Olsen,2026-02-27T13:34:08.224128
WEL-000233,STU-001028,561-SCH-003,561,2024-11-27,2,7,7,3,False,False,Samtale planlagt,Sofie Olsen,2026-02-27T13:34:08.224165
WEL-000234,STU-001234,561-SCH-004,561,2024-11-12,8,9,3,1,False,False,Folger op,Camilla Larsen,2026-02-27T13:34:08.224169
WEL-000235,STU-001249,561-SCH-004,561,2024-09-04,3,8,9,7,False,False,Samtale planlagt,Maja Rasmussen,2026-02-27T13:34:08.224174
WEL-000236,STU-001520,561-SCH-004,561,2024-10-05,1,7,7,3,False,False,Folger op,Isabella Christensen,2026-02-27T13:34:08.224178
WEL-000237,STU-000553,561-SCH-002,561,2024-12-16,9,1,5,8,False,False,Ingen bekymringer,Freja Knudsen,2026-02-27T13:34:08.224182
WEL-000238,STU-000828,561-SCH-002,561,2024-09-03,5,6,5,9,False,False,Folger op,Ida Eriksen,2026-02-27T13:34:08.224186
WEL-000239,STU-000886,561-SCH-003,561,2024-12-07,9,2,8,8,False,False,Kontakt til foraeldere,Alma Mortensen,2026-02-27T13:34:08.224190
WEL-000240,STU-000754,561-SCH-002,561,2024-11-25,10,10,8,6,False,False,Henvisning til PPR,Line Jensen,2026-02-27T13:34:08.224194
WEL-000241,STU-001413,561-SCH-004,561,2024-11-19,4,10,1,7,False,False,,Sofia Rasmussen,2026-02-27T13:34:08.224198
WEL-000242,STU-000875,561-SCH-003,561,2024-10-05,6,2,2,2,False,False,Henvisning til PPR,Camilla Poulsen,2026-02-27T13:34:08.224202
WEL-000243,STU-001009,561-SCH-003,561,2024-09-15,3,8,8,5,False,True,Henvisning til PPR,Mathilde Thomsen,2026-02-27T13:34:08.224206
WEL-000244,STU-000763,561-SCH-002,561,2024-09-14,5,7,3,4,False,False,Henvisning til PPR,Nanna Madsen,2026-02-27T13:34:08.224211
WEL-000245,STU-000983,561-SCH-003,561,2024-10-22,4,9,4,2,False,False,Ingen bekymringer,Clara Jakobsen,2026-02-27T13:34:08.224215
WEL-000246,STU-000560,561-SCH-002,561,2024-10-19,6,1,10,3,False,False,Folger op,Maja Pedersen,2026-02-27T13:34:08.224219
WEL-000247,STU-000924,561-SCH-003,561,2024-11-08,6,7,2,5,False,False,Ingen bekymringer,Emma Johansen,2026-02-27T13:34:08.224223
WEL-000248,STU-000609,561-SCH-002,561,2024-12-12,5,8,10,9,False,False,,Maja Jakobsen,2026-02-27T13:34:08.224227
WEL-000249,STU-000917,561-SCH-003,561,2024-12-03,7,2,10,1,False,False,Kontakt til foraeldere,Maja Christensen,2026-02-27T13:34:08.224231
WEL-000250,STU-000064,561-SCH-001,561,2024-11-15,3,3,10,6,False,False,Ingen bekymringer,Katrine Nielsen,2026-02-27T13:34:08.224235
WEL-000251,STU-001065,561-SCH-003,561,2024-11-09,9,5,1,2,False,False,,Josefine Rasmussen,2026-02-27T13:34:08.224239
WEL-000252,STU-000657,561-SCH-002,561,2024-10-14,5,10,9,2,False,False,Samtale planlagt,Katrine Jensen,2026-02-27T13:34:08.224243
WEL-000253,STU-000146,561-SCH-001,561,2024-10-25,4,5,10,3,False,True,Kontakt til foraeldere,Line Berg,2026-02-27T13:34:08.224247
WEL-000254,STU-000646,561-SCH-002,561,2024-12-18,3,6,3,5,False,False,Kontakt til foraeldere,Julie Jakobsen,2026-02-27T13:34:08.224251
WEL-000255,STU-000995,561-SCH-003,561,2024-10-23,8,1,8,7,False,False,Folger op,Laura Kristensen,2026-02-27T13:34:08.224255
WEL-000256,STU-000536,561-SCH-002,561,2024-10-16,10,3,4,5,False,False,Henvisning til PPR,Alma Thomsen,2026-02-27T13:34:08.224259
WEL-000257,STU-000773,561-SCH-002,561,2024-12-20,1,4,10,7,False,False,Samtale planlagt,Sofia Petersen,2026-02-27T13:34:08.224263
WEL-000258,STU-000693,561-SCH-002,561,2024-10-05,6,6,7,4,False,False,,Anna Jorgensen,2026-02-27T13:34:08.224267
WEL-000259,STU-001365,561-SCH-004,561,2024-10-14,9,1,5,2,False,False,Henvisning til PPR,Anna Lund,2026-02-27T13:34:08.224271
WEL-000260,STU-001300,561-SCH-004,561,2024-09-08,8,2,7,1,False,False,Samtale planlagt,Laura Hansen,2026-02-27T13:34:08.224276
WEL-000261,STU-000346,561-SCH-002,561,2024-09-10,2,1,1,2,False,False,Samtale planlagt,Ida Nielsen,2026-02-27T13:34:08.224280
WEL-000262,STU-001177,561-SCH-003,561,2024-09-13,6,10,1,4,False,False,Ingen bekymringer,Maja Olsen,2026-02-27T13:34:08.224284
WEL-000263,STU-001166,561-SCH-003,561,2024-12-03,4,7,7,9,False,False,Folger op,Laura Rasmussen,2026-02-27T13:34:08.224288
WEL-000264,STU-000447,561-SCH-002,561,2024-10-19,1,3,3,7,True,False,,Sofia Lund,2026-02-27T13:34:08.224292
WEL-000265,STU-001039,561-SCH-003,561,2024-11-04,8,7,4,9,False,False,Folger op,Mathilde Hansen,2026-02-27T13:34:08.224296
WEL-000266,STU-001590,561-SCH-004,561,2024-11-13,9,9,2,6,False,False,,Clara Kristensen,2026-02-27T13:34:08.224302
WEL-000267,STU-001120,561-SCH-003,561,2024-12-16,3,2,10,2,False,False,Henvisning til PPR,Alma Lund,2026-02-27T13:34:08.224306
WEL-000268,STU-000218,561-SCH-001,561,2024-12-21,1,6,8,7,False,False,Kontakt til foraeldere,Clara Hansen,2026-02-27T13:34:08.224310
WEL-000269,STU-000441,561-SCH-002,561,2024-10-09,2,7,8,3,False,False,,Katrine Petersen,2026-02-27T13:34:08.224314
WEL-000270,STU-001178,561-SCH-003,561,2024-09-08,2,2,1,5,False,True,Kontakt til foraeldere,Sarah Andersen,2026-02-27T13:34:08.224318
WEL-000271,STU-000741,561-SCH-002,561,2024-12-11,2,2,1,5,False,False,Kontakt til foraeldere,Laura Petersen,2026-02-27T13:34:08.224322
WEL-000272,STU-001552,561-SCH-004,561,2024-09-19,9,10,10,4,False,False,Ingen bekymringer,Laura Jensen,2026-02-27T13:34:08.224326
WEL-000273,STU-001397,561-SCH-004,561,2024-09-05,9,1,8,5,False,False,,Maja Madsen,2026-02-27T13:34:08.224330
WEL-000274,STU-001378,561-SCH-004,561,2024-10-26,3,2,6,6,False,False,Folger op,Line Johansen,2026-02-27T13:34:08.224334
WEL-000275,STU-000988,561-SCH-003,561,2024-11-05,4,1,2,5,False,False,Folger op,Emilie Moller,2026-02-27T13:34:08.224338
WEL-000276,STU-001363,561-SCH-004,561,2024-11-17,7,7,10,6,False,False,Kontakt til foraeldere,Caroline Moller,2026-02-27T13:34:08.224342
WEL-000277,STU-001438,561-SCH-004,561,2024-10-21,5,5,5,6,False,False,,Mathilde Hansen,2026-02-27T13:34:08.224346
WEL-000278,STU-000497,561-SCH-002,561,2024-09-13,6,3,9,2,False,False,Henvisning til PPR,Camilla Christensen,2026-02-27T13:34:08.224350
WEL-000279,STU-000509,561-SCH-002,561,2024-12-02,9,2,3,6,False,False,Folger op,Caroline Larsen,2026-02-27T13:34:08.224354
WEL-000280,STU-000175,561-SCH-001,561,2024-11-28,4,8,7,1,False,False,Samtale planlagt,Freja Pedersen,2026-02-27T13:34:08.224358
WEL-000281,STU-000939,561-SCH-003,561,2024-11-02,8,10,9,3,False,False,,Marie Andersen,2026-02-27T13:34:08.224362
WEL-000282,STU-001254,561-SCH-004,561,2024-10-18,8,4,6,10,False,True,,Anna Berg,2026-02-27T13:34:08.224366
WEL-000283,STU-000367,561-SCH-002,561,2024-11-28,6,7,1,10,False,False,Folger op,Maja Berg,2026-02-27T13:34:08.224370
WEL-000284,STU-001024,561-SCH-003,561,2024-09-07,4,7,8,3,False,False,Ingen bekymringer,Isabella Jorgensen,2026-02-27T13:34:08.224375
WEL-000285,STU-000231,561-SCH-001,561,2024-12-17,8,9,1,1,False,False,,Victoria Kristensen,2026-02-27T13:34:08.224379
WEL-000286,STU-000096,561-SCH-001,561,2024-12-01,1,3,3,4,False,False,Ingen bekymringer,Anna Thomsen,2026-02-27T13:34:08.224383
WEL-000287,STU-001537,561-SCH-004,561,2024-10-01,6,8,6,4,False,True,Folger op,Isabella Petersen,2026-02-27T13:34:08.224387
WEL-000288,STU-000259,561-SCH-001,561,2024-11-06,4,2,4,1,False,False,Ingen bekymringer,Maja Kristensen,2026-02-27T13:34:08.224391
WEL-000289,STU-001338,561-SCH-004,561,2024-11-06,7,5,3,5,False,False,Kontakt til foraeldere,Anna Thomsen,2026-02-27T13:34:08.224395
WEL-000290,STU-001517,561-SCH-004,561,2024-09-23,6,10,9,7,False,True,Henvisning til PPR,Laura Hansen,2026-02-27T13:34:08.224399
WEL-000291,STU-001221,561-SCH-004,561,2024-09-23,9,6,8,2,False,False,Kontakt til foraeldere,Josefine Lund,2026-02-27T13:34:08.224403
WEL-000292,STU-000153,561-SCH-001,561,2024-11-27,6,9,6,1,False,False,Ingen bekymringer,Emilie Jorgensen,2026-02-27T13:34:08.224407
WEL-000293,STU-001371,561-SCH-004,561,2024-09-05,8,1,4,5,False,False,Kontakt til foraeldere,Anna Nielsen,2026-02-27T13:34:08.224411
WEL-000294,STU-000795,561-SCH-002,561,2024-11-16,3,2,2,6,False,False,Samtale planlagt,Katrine Madsen,2026-02-27T13:34:08.224415
WEL-000295,STU-000481,561-SCH-002,561,2024-12-14,8,6,1,3,False,False,Samtale planlagt,Anna Kristensen,2026-02-27T13:34:08.224419
WEL-000296,STU-000514,561-SCH-002,561,2024-11-07,7,10,1,10,False,False,Kontakt til foraeldere,Freja Knudsen,2026-02-27T13:34:08.224424
WEL-000297,STU-000112,561-SCH-001,561,2024-11-05,8,1,9,1,False,False,Folger op,Sofia Johansen,2026-02-27T13:34:08.224429
WEL-000298,STU-000915,561-SCH-003,561,2024-12-03,10,4,4,7,False,True,Samtale planlagt,Mathilde Christensen,2026-02-27T13:34:08.224434
WEL-000299,STU-001423,561-SCH-004,561,2024-12-18,7,9,5,7,False,True,,Camilla Mortensen,2026-02-27T13:34:08.224438
WEL-000300,STU-000322,561-SCH-001,561,2024-12-22,3,9,9,5,True,False,Henvisning til PPR,Victoria Johansen,2026-02-27T13:34:08.224442
WEL-000301,STU-001472,561-SCH-004,561,2024-10-11,5,2,5,3,False,False,Ingen bekymringer,Katrine Petersen,2026-02-27T13:34:08.224446
WEL-000302,STU-001327,561-SCH-004,561,2024-12-05,9,8,7,5,False,True,,Julie Berg,2026-02-27T13:34:08.224450
WEL-000303,STU-000578,561-SCH-002,561,2024-10-13,2,7,1,3,False,False,Samtale planlagt,Alma Kristensen,2026-02-27T13:34:08.224454
WEL-000304,STU-001070,561-SCH-003,561,2024-10-27,9,2,6,9,False,True,Kontakt til foraeldere,Anna Poulsen,2026-02-27T13:34:08.224458
WEL-000305,STU-001501,561-SCH-004,561,2024-12-12,3,5,4,1,False,False,Henvisning til PPR,Emilie Christensen,2026-02-27T13:34:08.224462
WEL-000306,STU-001243,561-SCH-004,561,2024-12-10,5,8,5,1,False,False,,Camilla Thomsen,2026-02-27T13:34:08.224467
WEL-000307,STU-000200,561-SCH-001,561,2024-11-25,10,2,8,4,False,True,Samtale planlagt,Caroline Jensen,2026-02-27T13:34:08.224471
WEL-000308,STU-000410,561-SCH-002,561,2024-10-20,7,9,1,9,False,False,Ingen bekymringer,Mathilde Mortensen,2026-02-27T13:34:08.224475
WEL-000309,STU-000236,561-SCH-001,561,2024-10-09,6,7,7,4,False,False,Henvisning til PPR,Sofie Moller,2026-02-27T13:34:08.224479
WEL-000310,STU-000907,561-SCH-003,561,2024-12-12,8,6,6,5,False,False,Folger op,Isabella Jensen,2026-02-27T13:34:08.224483
WEL-000311,STU-000429,561-SCH-002,561,2024-10-21,7,10,4,5,False,False,Samtale planlagt,Line Christensen,2026-02-27T13:34:08.224487
WEL-000312,STU-000841,561-SCH-003,561,2024-11-10,1,7,5,9,False,False,Ingen bekymringer,Line Andersen,2026-02-27T13:34:08.224491
WEL-000313,STU-000981,561-SCH-003,561,2024-10-09,5,10,4,8,False,False,Henvisning til PPR,Josefine Thomsen,2026-02-27T13:34:08.224496
WEL-000314,STU-000740,561-SCH-002,561,2024-10-14,6,7,8,6,False,True,Henvisning til PPR,Nanna Nielsen,2026-02-27T13:34:08.224500
WEL-000315,STU-001144,561-SCH-003,561,2024-11-12,3,9,8,1,False,False,Folger op,Caroline Larsen,2026-02-27T13:34:08.224504
WEL-000316,STU-000010,561-SCH-001,561,2024-10-16,1,6,5,10,False,False,Ingen bekymringer,Nanna Christensen,2026-02-27T13:34:08.224508
WEL-000317,STU-001273,561-SCH-004,561,2024-10-25,9,2,5,9,False,False,Samtale planlagt,Laura Sorensen,2026-02-27T13:34:08.224512
WEL-000318,STU-001050,561-SCH-003,561,2024-12-18,6,3,10,10,False,True,,Maja Andersen,2026-02-27T13:34:08.224516
WEL-000319,STU-000905,561-SCH-003,561,2024-09-16,1,4,3,1,False,False,Samtale planlagt,Victoria Knudsen,2026-02-27T13:34:08.224521
WEL-000320,STU-000926,561-SCH-003,561,2024-09-02,10,5,8,2,False,False,Folger op,Marie Mortensen,2026-02-27T13:34:08.224525
WEL-000321,STU-000641,561-SCH-002,561,2024-09-26,4,2,5,2,False,False,Folger op,Isabella Hansen,2026-02-27T13:34:08.224528
WEL-000322,STU-001575,561-SCH-004,561,2024-10-05,8,9,3,1,False,True,,Anna Nielsen,2026-02-27T13:34:08.224532
WEL-000323,STU-000586,561-SCH-002,561,2024-12-02,9,8,1,3,False,False,Samtale planlagt,Clara Knudsen,2026-02-27T13:34:08.224536
WEL-000324,STU-000076,561-SCH-001,561,2024-11-24,2,9,4,2,True,False,Ingen bekymringer,Caroline Christensen,2026-02-27T13:34:08.224540
WEL-000325,STU-000728,561-SCH-002,561,2024-09-06,7,1,7,5,False,False,Folger op,Marie Olsen,2026-02-27T13:34:08.224544
WEL-000326,STU-000448,561-SCH-002,561,2024-12-07,3,10,4,4,False,False,,Mathilde Jensen,2026-02-27T13:34:08.224548
WEL-000327,STU-001555,561-SCH-004,561,2024-12-16,4,7,2,6,False,False,Samtale planlagt,Nanna Poulsen,2026-02-27T13:34:08.224552
WEL-000328,STU-001499,561-SCH-004,561,2024-11-14,10,2,9,4,False,False,Samtale planlagt,Mathilde Hansen,2026-02-27T13:34:08.224557
WEL-000329,STU-000759,561-SCH-002,561,2024-10-25,9,9,8,7,False,False,,Emilie Mortensen,2026-02-27T13:34:08.224561
WEL-000330,STU-001430,561-SCH-004,561,2024-11-08,2,3,8,9,False,False,Samtale planlagt,Ida Knudsen,2026-02-27T13:34:08.224565
WEL-000331,STU-001240,561-SCH-004,561,2024-12-15,3,2,4,6,False,False,Henvisning til PPR,Clara Johansen,2026-02-27T13:34:08.224569
WEL-000332,STU-000911,561-SCH-003,561,2024-10-07,2,7,4,4,False,True,Samtale planlagt,Isabella Rasmussen,2026-02-27T13:34:08.224573
WEL-000333,STU-000843,561-SCH-003,561,2024-11-26,7,9,8,2,False,False,Ingen bekymringer,Anna Jorgensen,2026-02-27T13:34:08.224577
WEL-000334,STU-000968,561-SCH-003,561,2024-11-14,7,8,10,8,False,True,Henvisning til PPR,Julie Jakobsen,2026-02-27T13:34:08.224581
WEL-000335,STU-000263,561-SCH-001,561,2024-12-16,7,9,3,10,False,False,Kontakt til foraeldere,Clara Pedersen,2026-02-27T13:34:08.224585
WEL-000336,STU-000106,561-SCH-001,561,2024-09-18,7,1,4,6,False,False,Henvisning til PPR,Victoria Jorgensen,2026-02-27T13:34:08.224589
WEL-000337,STU-001147,561-SCH-003,561,2024-09-27,8,6,5,7,False,False,Kontakt til foraeldere,Katrine Knudsen,2026-02-27T13:34:08.224593
WEL-000338,STU-001150,561-SCH-003,561,2024-11-16,10,10,6,8,False,False,Kontakt til foraeldere,Mathilde Eriksen,2026-02-27T13:34:08.224597
WEL-000339,STU-001015,561-SCH-003,561,2024-10-23,5,10,10,7,False,False,Henvisning til PPR,Nanna Madsen,2026-02-27T13:34:08.224601
WEL-000340,STU-001286,561-SCH-004,561,2024-12-16,5,7,6,8,False,False,Henvisning til PPR,Sofia Johansen,2026-02-27T13:34:08.224605
WEL-000341,STU-000111,561-SCH-001,561,2024-11-01,5,5,10,8,False,False,Folger op,Julie Jorgensen,2026-02-27T13:34:08.224609
WEL-000342,STU-000479,561-SCH-002,561,2024-11-20,4,3,3,4,False,False,Ingen bekymringer,Isabella Johansen,2026-02-27T13:34:08.224613
WEL-000343,STU-000228,561-SCH-001,561,2024-11-05,3,7,3,6,False,False,Ingen bekymringer,Julie Mortensen,2026-02-27T13:34:08.224617
WEL-000344,STU-001428,561-SCH-004,561,2024-11-25,2,9,7,5,False,False,Henvisning til PPR,Ida Sorensen,2026-02-27T13:34:08.224621
WEL-000345,STU-000234,561-SCH-001,561,2024-12-07,9,7,1,1,False,False,Ingen bekymringer,Marie Jorgensen,2026-02-27T13:34:08.224626
WEL-000346,STU-001354,561-SCH-004,561,2024-10-01,8,8,4,2,False,True,,Sofia Jorgensen,2026-02-27T13:34:08.224631
WEL-000347,STU-000864,561-SCH-003,561,2024-12-19,1,3,1,7,False,False,Kontakt til foraeldere,Freja Poulsen,2026-02-27T13:34:08.224635
WEL-000348,STU-000480,561-SCH-002,561,2024-12-05,4,10,5,5,False,False,Ingen bekymringer,Freja Mortensen,2026-02-27T13:34:08.224639
WEL-000349,STU-000624,561-SCH-002,561,2024-12-04,9,4,10,6,False,False,Folger op,Clara Olsen,2026-02-27T13:34:08.224643
WEL-000350,STU-000539,561-SCH-002,561,2024-10-17,7,2,4,10,False,True,Folger op,Alma Hansen,2026-02-27T13:34:08.224648
WEL-000351,STU-000937,561-SCH-003,561,2024-10-14,9,3,6,3,False,False,Kontakt til foraeldere,Camilla Eriksen,2026-02-27T13:34:08.224653
WEL-000352,STU-001095,561-SCH-003,561,2024-10-07,5,5,9,1,False,False,,Josefine Eriksen,2026-02-27T13:34:08.224657
WEL-000353,STU-001168,561-SCH-003,561,2024-12-21,3,1,10,10,False,False,Kontakt til foraeldere,Emma Jensen,2026-02-27T13:34:08.224661
WEL-000354,STU-000490,561-SCH-002,561,2024-12-05,7,3,8,2,False,False,,Katrine Petersen,2026-02-27T13:34:08.224665
WEL-000355,STU-000550,561-SCH-002,561,2024-12-01,3,10,10,1,False,False,Folger op,Emilie Christensen,2026-02-27T13:34:08.224669
WEL-000356,STU-001535,561-SCH-004,561,2024-10-10,8,3,9,5,False,True,Samtale planlagt,Caroline Eriksen,2026-02-27T13:34:08.224673
WEL-000357,STU-001279,561-SCH-004,561,2024-09-07,2,9,6,3,False,False,Ingen bekymringer,Maja Nielsen,2026-02-27T13:34:08.224677
WEL-000358,STU-000724,561-SCH-002,561,2024-09-28,5,8,7,3,False,True,Samtale planlagt,Sofia Knudsen,2026-02-27T13:34:08.224682
WEL-000359,STU-000072,561-SCH-001,561,2024-11-08,5,5,7,3,False,False,,Josefine Andersen,2026-02-27T13:34:08.224686
WEL-000360,STU-000748,561-SCH-002,561,2024-10-18,2,6,2,7,False,True,Samtale planlagt,Julie Andersen,2026-02-27T13:34:08.224690
WEL-000361,STU-000940,561-SCH-003,561,2024-10-21,2,6,7,6,False,True,Samtale planlagt,Anna Moller,2026-02-27T13:34:08.224695
WEL-000362,STU-000363,561-SCH-002,561,2024-10-17,1,5,5,3,False,False,Samtale planlagt,Victoria Madsen,2026-02-27T13:34:08.224699
WEL-000363,STU-000314,561-SCH-001,561,2024-09-18,5,10,4,8,True,False,Folger op,Anna Jorgensen,2026-02-27T13:34:08.224703
WEL-000364,STU-000327,561-SCH-001,561,2024-10-22,6,7,8,4,False,True,Samtale planlagt,Katrine Jorgensen,2026-02-27T13:34:08.224709
WEL-000365,STU-001508,561-SCH-004,561,2024-12-26,10,5,10,7,False,False,Samtale planlagt,Caroline Jorgensen,2026-02-27T13:34:08.224714
WEL-000366,STU-001475,561-SCH-004,561,2024-12-22,1,2,2,3,False,False,Kontakt til foraeldere,Sofia Moller,2026-02-27T13:34:08.224719
WEL-000367,STU-000889,561-SCH-003,561,2024-12-15,9,9,2,3,False,False,Folger op,Isabella Jorgensen,2026-02-27T13:34:08.224724
WEL-000368,STU-000205,561-SCH-001,561,2024-09-10,1,7,10,7,False,False,Henvisning til PPR,Camilla Larsen,2026-02-27T13:34:08.224729
WEL-000369,STU-000257,561-SCH-001,561,2024-09-25,5,5,7,6,False,False,Henvisning til PPR,Ida Jensen,2026-02-27T13:34:08.224733
