wellness_id,student_id,school_id,municipality_code,assessment_date,academic_wellbeing_score,social_wellbeing_score,physical_wellbeing_score,overall_satisfaction,bullying_experienced,support_needed,counselor_notes,assessed_by,created_at
WEL-000186,STU-002168,461-SCH-006,461,2024-09-11,10,10,10,4,False,True,Samtale planlagt,Camilla Larsen,2026-02-27T13:34:08.115993
WEL-000187,STU-002271,461-SCH-006,461,2024-10-05,3,3,7,2,False,False,,Josefine Petersen,2026-02-27T13:34:08.115998
WEL-000188,STU-002283,461-SCH-006,461,2024-12-06,6,7,5,3,False,False,Kontakt til foraeldere,Victoria Hansen,2026-02-27T13:34:08.116002
WEL-000189,STU-001022,461-SCH-003,461,2024-09-10,8,2,2,2,False,False,Henvisning til PPR,Caroline Mortensen,2026-02-27T13:34:08.116006
WEL-000190,STU-002001,461-SCH-005,461,2024-11-08,4,4,2,8,False,False,Ingen bekymringer,Maja Eriksen,2026-02-27T13:34:08.116011
WEL-000191,STU-001681,461-SCH-005,461,2024-12-27,5,5,8,10,False,False,Folger op,Freja Nielsen,2026-02-27T13:34:08.116015
WEL-000192,STU-002090,461-SCH-006,461,2024-09-27,9,6,2,10,False,False,Ingen bekymringer,Camilla Lund,2026-02-27T13:34:08.116021
WEL-000193,STU-002158,461-SCH-006,461,2024-11-03,1,8,9,7,False,False,,Ida Kristensen,2026-02-27T13:34:08.116025
WEL-000194,STU-001982,461-SCH-005,461,2024-09-21,10,2,3,3,False,False,Henvisning til PPR,Caroline Jensen,2026-02-27T13:34:08.116030
WEL-000195,STU-000654,461-SCH-002,461,2024-12-25,7,9,2,1,False,True,,Sofie Jensen,2026-02-27T13:34:08.116034
WEL-000196,STU-000539,461-SCH-002,461,2024-09-20,4,7,1,3,False,False,Ingen bekymringer,Laura Jensen,2026-02-27T13:34:08.116039
WEL-000197,STU-000834,461-SCH-002,461,2024-12-18,6,8,7,5,False,True,Henvisning til PPR,Nanna Madsen,2026-02-27T13:34:08.116044
WEL-000198,STU-000651,461-SCH-002,461,2024-11-10,8,2,5,1,False,False,Ingen bekymringer,Freja Kristensen,2026-02-27T13:34:08.116049
WEL-000199,STU-000031,461-SCH-001,461,2024-11-23,9,1,4,3,False,False,Henvisning til PPR,Emma Lund,2026-02-27T13:34:08.116053
WEL-000200,STU-001954,461-SCH-005,461,2024-11-08,2,6,1,3,False,False,,Josefine Kristensen,2026-02-27T13:34:08.116057
WEL-000201,STU-000665,461-SCH-002,461,2024-09-13,10,9,1,4,False,False,,Alma Petersen,2026-02-27T13:34:08.116062
WEL-000202,STU-001136,461-SCH-003,461,2024-11-23,4,8,3,1,False,False,Ingen bekymringer,Clara Eriksen,2026-02-27T13:34:08.116066
WEL-000203,STU-000392,461-SCH-001,461,2024-09-19,5,3,2,5,False,False,Folger op,Mathilde Hansen,2026-02-27T13:34:08.116070
WEL-000204,STU-000189,461-SCH-001,461,2024-11-07,10,9,4,3,False,False,Folger op,Ida Poulsen,2026-02-27T13:34:08.116075
WEL-000205,STU-000195,461-SCH-001,461,2024-10-20,10,7,10,6,False,False,Henvisning til PPR,Sofie Thomsen,2026-02-27T13:34:08.116079
WEL-000206,STU-002038,461-SCH-006,461,2024-11-28,5,7,4,6,False,False,Kontakt til foraeldere,Sofia Pedersen,2026-02-27T13:34:08.116084
WEL-000207,STU-000184,461-SCH-001,461,2024-10-14,5,2,7,1,False,True,Kontakt til foraeldere,Anna Berg,2026-02-27T13:34:08.116088
WEL-000208,STU-002079,461-SCH-006,461,2024-11-05,4,1,3,9,False,False,Folger op,Nanna Kristensen,2026-02-27T13:34:08.116092
WEL-000209,STU-002152,461-SCH-006,461,2024-09-25,9,2,1,9,False,False,Ingen bekymringer,Josefine Madsen,2026-02-27T13:34:08.116096
WEL-000210,STU-001622,461-SCH-005,461,2024-12-23,9,9,3,3,False,False,Folger op,Laura Rasmussen,2026-02-27T13:34:08.116101
WEL-000211,STU-000699,461-SCH-002,461,2024-10-28,4,10,5,9,False,False,Ingen bekymringer,Line Jensen,2026-02-27T13:34:08.116105
WEL-000212,STU-002292,461-SCH-006,461,2024-12-09,3,8,10,5,False,False,Folger op,Victoria Madsen,2026-02-27T13:34:08.116110
WEL-000213,STU-001006,461-SCH-003,461,2024-09-16,4,7,6,8,False,False,Folger op,Line Christensen,2026-02-27T13:34:08.116114
WEL-000214,STU-000841,461-SCH-002,461,2024-09-13,6,5,9,10,False,False,Ingen bekymringer,Sofia Madsen,2026-02-27T13:34:08.116118
WEL-000215,STU-000637,461-SCH-002,461,2024-12-18,5,10,6,1,False,False,,Anna Lund,2026-02-27T13:34:08.116122
WEL-000216,STU-001078,461-SCH-003,461,2024-12-09,4,3,5,5,False,False,Kontakt til foraeldere,Victoria Kristensen,2026-02-27T13:34:08.116127
WEL-000217,STU-001428,461-SCH-004,461,2024-10-01,7,4,7,2,False,False,Folger op,Katrine Jensen,2026-02-27T13:34:08.116131
WEL-000218,STU-000750,461-SCH-002,461,2024-11-04,6,5,3,10,False,False,Ingen bekymringer,Mathilde Madsen,2026-02-27T13:34:08.116137
WEL-000219,STU-000111,461-SCH-001,461,2024-11-20,2,2,9,2,False,False,Folger op,Laura Olsen,2026-02-27T13:34:08.116142
WEL-000220,STU-001516,461-SCH-004,461,2024-09-08,1,7,10,4,False,False,Folger op,Camilla Thomsen,2026-02-27T13:34:08.116146
WEL-000221,STU-001081,461-SCH-003,461,2024-10-16,8,9,3,1,False,False,,Sofie Thomsen,2026-02-27T13:34:08.116151
WEL-000222,STU-001599,461-SCH-005,461,2024-12-04,9,3,3,5,False,False,Kontakt til foraeldere,Camilla Rasmussen,2026-02-27T13:34:08.116155
WEL-000223,STU-001719,461-SCH-005,461,2024-09-21,6,8,5,7,False,False,,Victoria Christensen,2026-02-27T13:34:08.116159
WEL-000224,STU-001971,461-SCH-005,461,2024-11-03,10,5,4,10,False,False,Henvisning til PPR,Marie Rasmussen,2026-02-27T13:34:08.116163
WEL-000225,STU-000706,461-SCH-002,461,2024-10-14,2,6,8,2,False,False,Folger op,Katrine Nielsen,2026-02-27T13:34:08.116167
WEL-000226,STU-000433,461-SCH-002,461,2024-09-21,2,7,10,3,False,False,,Anna Petersen,2026-02-27T13:34:08.116172
WEL-000227,STU-000282,461-SCH-001,461,2024-12-16,6,7,1,4,False,False,Folger op,Laura Jorgensen,2026-02-27T13:34:08.116176
WEL-000228,STU-001167,461-SCH-004,461,2024-09-02,9,1,9,4,False,False,Folger op,Emilie Lund,2026-02-27T13:34:08.116181
WEL-000229,STU-000923,461-SCH-003,461,2024-11-27,7,2,9,10,True,False,Folger op,Marie Kristensen,2026-02-27T13:34:08.116185
WEL-000230,STU-001555,461-SCH-004,461,2024-09-18,2,9,2,6,False,False,Samtale planlagt,Emma Larsen,2026-02-27T13:34:08.116189
WEL-000231,STU-001334,461-SCH-004,461,2024-11-02,6,8,5,4,False,False,,Julie Mortensen,2026-02-27T13:34:08.116194
WEL-000232,STU-002128,461-SCH-006,461,2024-11-16,8,5,9,5,False,False,Ingen bekymringer,Line Thomsen,2026-02-27T13:34:08.116199
WEL-000233,STU-000166,461-SCH-001,461,2024-11-10,10,2,5,1,False,False,Samtale planlagt,Caroline Poulsen,2026-02-27T13:34:08.116204
WEL-000234,STU-001210,461-SCH-004,461,2024-12-02,2,4,1,10,False,True,Henvisning til PPR,Marie Petersen,2026-02-27T13:34:08.116208
WEL-000235,STU-000922,461-SCH-003,461,2024-11-14,10,8,3,6,False,False,Samtale planlagt,Alma Knudsen,2026-02-27T13:34:08.116212
WEL-000236,STU-001682,461-SCH-005,461,2024-09-08,5,6,2,9,False,False,Ingen bekymringer,Sofie Hansen,2026-02-27T13:34:08.116217
WEL-000237,STU-001060,461-SCH-003,461,2024-11-19,1,4,4,7,False,False,Kontakt til foraeldere,Sofie Jakobsen,2026-02-27T13:34:08.116221
WEL-000238,STU-000610,461-SCH-002,461,2024-11-07,4,2,4,6,False,True,Folger op,Julie Rasmussen,2026-02-27T13:34:08.116225
WEL-000239,STU-000450,461-SCH-002,461,2024-12-11,5,6,6,8,False,True,Ingen bekymringer,Nanna Nielsen,2026-02-27T13:34:08.116230
WEL-000240,STU-001395,461-SCH-004,461,2024-10-28,4,7,3,5,False,False,Samtale planlagt,Sarah Pedersen,2026-02-27T13:34:08.116234
WEL-000241,STU-000985,461-SCH-003,461,2024-12-04,6,8,1,6,False,False,Samtale planlagt,Nanna Lund,2026-02-27T13:34:08.116238
WEL-000242,STU-000593,461-SCH-002,461,2024-10-16,6,2,9,8,False,False,Henvisning til PPR,Emma Johansen,2026-02-27T13:34:08.116242
WEL-000243,STU-001207,461-SCH-004,461,2024-11-28,2,2,10,2,False,False,Folger op,Nanna Jorgensen,2026-02-27T13:34:08.116247
WEL-000244,STU-000277,461-SCH-001,461,2024-10-17,3,6,1,3,False,False,Henvisning til PPR,Camilla Rasmussen,2026-02-27T13:34:08.116251
WEL-000245,STU-000096,461-SCH-001,461,2024-09-27,6,9,6,2,False,False,Kontakt til foraeldere,Freja Jorgensen,2026-02-27T13:34:08.116255
WEL-000246,STU-000100,461-SCH-001,461,2024-11-21,5,9,5,9,False,True,Ingen bekymringer,Alma Larsen,2026-02-27T13:34:08.116260
WEL-000247,STU-002187,461-SCH-006,461,2024-10-19,2,6,10,6,False,False,Ingen bekymringer,Josefine Olsen,2026-02-27T13:34:08.116264
WEL-000248,STU-001191,461-SCH-004,461,2024-09-16,9,2,8,5,False,False,Kontakt til foraeldere,Emilie Kristensen,2026-02-27T13:34:08.116269
WEL-000249,STU-000345,461-SCH-001,461,2024-09-13,6,3,5,1,False,False,Kontakt til foraeldere,Emilie Thomsen,2026-02-27T13:34:08.116273
WEL-000250,STU-000426,461-SCH-002,461,2024-09-27,2,4,10,3,False,False,Ingen bekymringer,Caroline Eriksen,2026-02-27T13:34:08.116277
WEL-000251,STU-001585,461-SCH-005,461,2024-11-04,3,2,10,10,False,False,Kontakt til foraeldere,Sarah Moller,2026-02-27T13:34:08.116282
WEL-000252,STU-001735,461-SCH-005,461,2024-10-06,7,9,10,6,False,False,Folger op,Victoria Olsen,2026-02-27T13:34:08.116286
WEL-000253,STU-001184,461-SCH-004,461,2024-10-06,6,5,2,5,False,False,Kontakt til foraeldere,Mathilde Larsen,2026-02-27T13:34:08.116290
WEL-000254,STU-001014,461-SCH-003,461,2024-12-12,3,10,6,8,False,False,Henvisning til PPR,Emilie Olsen,2026-02-27T13:34:08.116294
WEL-000255,STU-000003,461-SCH-001,461,2024-10-08,5,3,5,10,False,False,Samtale planlagt,Sofie Kristensen,2026-02-27T13:34:08.116299
WEL-000256,STU-000507,461-SCH-002,461,2024-10-24,9,7,6,4,True,False,Henvisning til PPR,Clara Petersen,2026-02-27T13:34:08.116303
WEL-000257,STU-001370,461-SCH-004,461,2024-11-17,1,9,9,1,False,False,Henvisning til PPR,Sarah Madsen,2026-02-27T13:34:08.116308
WEL-000258,STU-000306,461-SCH-001,461,2024-12-11,1,9,10,7,False,True,Henvisning til PPR,Nanna Christensen,2026-02-27T13:34:08.116312
WEL-000259,STU-001451,461-SCH-004,461,2024-10-19,1,1,8,1,False,False,Kontakt til foraeldere,Emma Andersen,2026-02-27T13:34:08.116317
WEL-000260,STU-001487,461-SCH-004,461,2024-10-04,6,8,10,10,False,False,Samtale planlagt,Isabella Jensen,2026-02-27T13:34:08.116323
WEL-000261,STU-002061,461-SCH-006,461,2024-11-03,3,9,8,9,False,False,Folger op,Sarah Madsen,2026-02-27T13:34:08.116327
WEL-000262,STU-000666,461-SCH-002,461,2024-11-19,2,1,1,7,False,False,Ingen bekymringer,Nanna Olsen,2026-02-27T13:34:08.116331
WEL-000263,STU-000285,461-SCH-001,461,2024-12-18,8,10,5,6,False,False,,Katrine Kristensen,2026-02-27T13:34:08.116336
WEL-000264,STU-002260,461-SCH-006,461,2024-09-26,9,6,4,10,False,False,Samtale planlagt,Clara Johansen,2026-02-27T13:34:08.116340
WEL-000265,STU-001505,461-SCH-004,461,2024-12-24,5,5,3,4,False,False,,Sarah Poulsen,2026-02-27T13:34:08.116344
WEL-000266,STU-001278,461-SCH-004,461,2024-09-08,6,2,8,1,False,False,,Alma Christensen,2026-02-27T13:34:08.116348
WEL-000267,STU-000365,461-SCH-001,461,2024-11-11,3,1,6,7,False,False,Folger op,Line Berg,2026-02-27T13:34:08.116353
WEL-000268,STU-001429,461-SCH-004,461,2024-10-21,3,9,3,9,False,False,Ingen bekymringer,Freja Kristensen,2026-02-27T13:34:08.116357
WEL-000269,STU-000085,461-SCH-001,461,2024-12-20,8,7,6,4,False,False,Ingen bekymringer,Ida Pedersen,2026-02-27T13:34:08.116362
WEL-000270,STU-001176,461-SCH-004,461,2024-11-24,6,8,9,10,False,False,,Camilla Jensen,2026-02-27T13:34:08.116368
WEL-000271,STU-000980,461-SCH-003,461,2024-09-07,1,1,2,5,False,False,Henvisning til PPR,Freja Christensen,2026-02-27T13:34:08.116373
WEL-000272,STU-002103,461-SCH-006,461,2024-11-12,3,7,6,10,False,True,Ingen bekymringer,Alma Moller,2026-02-27T13:34:08.116380
WEL-000273,STU-001880,461-SCH-005,461,2024-12-04,5,9,1,5,False,False,Kontakt til foraeldere,Nanna Hansen,2026-02-27T13:34:08.116384
WEL-000274,STU-002145,461-SCH-006,461,2024-11-28,4,2,8,2,False,False,Kontakt til foraeldere,Sofia Lund,2026-02-27T13:34:08.116389
WEL-000275,STU-002119,461-SCH-006,461,2024-11-13,8,4,2,1,False,False,Henvisning til PPR,Anna Hansen,2026-02-27T13:34:08.116393
WEL-000276,STU-000676,461-SCH-002,461,2024-09-03,8,2,4,7,False,False,Henvisning til PPR,Alma Thomsen,2026-02-27T13:34:08.116398
WEL-000277,STU-001407,461-SCH-004,461,2024-12-06,7,1,2,5,False,True,,Emma Olsen,2026-02-27T13:34:08.116402
WEL-000278,STU-000262,461-SCH-001,461,2024-11-14,10,5,6,4,False,True,Kontakt til foraeldere,Nanna Poulsen,2026-02-27T13:34:08.116406
WEL-000279,STU-001550,461-SCH-004,461,2024-12-04,9,7,7,6,True,False,Folger op,Nanna Knudsen,2026-02-27T13:34:08.116411
WEL-000280,STU-001734,461-SCH-005,461,2024-11-03,4,4,10,6,True,False,Samtale planlagt,Victoria Thomsen,2026-02-27T13:34:08.116415
WEL-000281,STU-001928,461-SCH-005,461,2024-11-25,8,2,1,1,False,False,Kontakt til foraeldere,Sarah Jorgensen,2026-02-27T13:34:08.116420
WEL-000282,STU-001703,461-SCH-005,461,2024-09-01,2,10,6,7,False,False,Kontakt til foraeldere,Camilla Sorensen,2026-02-27T13:34:08.116424
WEL-000283,STU-001426,461-SCH-004,461,2024-11-10,9,10,3,8,False,False,Henvisning til PPR,Anna Poulsen,2026-02-27T13:34:08.116429
WEL-000284,STU-002147,461-SCH-006,461,2024-09-13,5,7,2,8,False,False,Kontakt til foraeldere,Freja Lund,2026-02-27T13:34:08.116433
WEL-000285,STU-002255,461-SCH-006,461,2024-11-02,8,2,3,8,False,False,Ingen bekymringer,Anna Jorgensen,2026-02-27T13:34:08.116438
WEL-000286,STU-001473,461-SCH-004,461,2024-10-13,9,3,9,10,False,False,Kontakt til foraeldere,Nanna Mortensen,2026-02-27T13:34:08.116442
WEL-000287,STU-001995,461-SCH-005,461,2024-09-25,5,4,4,3,False,False,Ingen bekymringer,Camilla Lund,2026-02-27T13:34:08.116446
WEL-000288,STU-001647,461-SCH-005,461,2024-09-12,6,8,9,2,False,False,Henvisning til PPR,Katrine Moller,2026-02-27T13:34:08.116451
WEL-000289,STU-000449,461-SCH-002,461,2024-09-10,1,2,5,6,False,False,Kontakt til foraeldere,Freja Jensen,2026-02-27T13:34:08.116455
WEL-000290,STU-000137,461-SCH-001,461,2024-10-08,7,8,2,7,False,False,Kontakt til foraeldere,Sofia Olsen,2026-02-27T13:34:08.116459
WEL-000291,STU-000408,461-SCH-001,461,2024-09-11,1,1,5,1,False,False,Kontakt til foraeldere,Marie Olsen,2026-02-27T13:34:08.116464
WEL-000292,STU-002065,461-SCH-006,461,2024-11-26,2,5,4,2,False,False,,Sofie Jorgensen,2026-02-27T13:34:08.116468
WEL-000293,STU-000630,461-SCH-002,461,2024-09-28,1,8,7,2,False,False,Samtale planlagt,Nanna Eriksen,2026-02-27T13:34:08.116473
WEL-000294,STU-002357,461-SCH-006,461,2024-10-24,8,1,10,2,False,False,Ingen bekymringer,Laura Jorgensen,2026-02-27T13:34:08.116477
WEL-000295,STU-001511,461-SCH-004,461,2024-12-06,5,9,8,8,False,False,Henvisning til PPR,Camilla Pedersen,2026-02-27T13:34:08.116482
WEL-000296,STU-001942,461-SCH-005,461,2024-11-07,5,7,7,4,False,False,Kontakt til foraeldere,Maja Lund,2026-02-27T13:34:08.116486
WEL-000297,STU-002182,461-SCH-006,461,2024-12-02,4,2,2,1,False,False,Henvisning til PPR,Ida Lund,2026-02-27T13:34:08.116490
WEL-000298,STU-000819,461-SCH-002,461,2024-09-01,2,4,2,1,True,False,Henvisning til PPR,Ida Jensen,2026-02-27T13:34:08.116494
WEL-000299,STU-000576,461-SCH-002,461,2024-11-19,9,10,9,3,False,False,,Josefine Jakobsen,2026-02-27T13:34:08.116499
WEL-000300,STU-001062,461-SCH-003,461,2024-12-07,4,10,5,7,False,True,,Maja Johansen,2026-02-27T13:34:08.116503
WEL-000301,STU-001383,461-SCH-004,461,2024-09-12,5,3,7,7,False,False,Kontakt til foraeldere,Sarah Nielsen,2026-02-27T13:34:08.116508
WEL-000302,STU-000982,461-SCH-003,461,2024-11-17,5,10,7,2,False,False,Folger op,Isabella Berg,2026-02-27T13:34:08.116512
WEL-000303,STU-002284,461-SCH-006,461,2024-09-15,8,10,8,4,False,False,,Sofie Andersen,2026-02-27T13:34:08.116516
WEL-000304,STU-000434,461-SCH-002,461,2024-10-19,10,6,10,8,False,False,Folger op,Julie Moller,2026-02-27T13:34:08.116521
WEL-000305,STU-000058,461-SCH-001,461,2024-11-11,1,4,9,7,False,True,Ingen bekymringer,Isabella Berg,2026-02-27T13:34:08.116526
WEL-000306,STU-001731,461-SCH-005,461,2024-10-19,7,10,4,9,False,False,Folger op,Caroline Lund,2026-02-27T13:34:08.116530
WEL-000307,STU-000534,461-SCH-002,461,2024-11-19,1,5,4,2,False,False,Kontakt til foraeldere,Emma Johansen,2026-02-27T13:34:08.116534
WEL-000308,STU-001337,461-SCH-004,461,2024-09-24,4,9,7,8,True,False,Folger op,Alma Eriksen,2026-02-27T13:34:08.116539
WEL-000309,STU-001399,461-SCH-004,461,2024-12-27,10,1,2,6,False,False,Kontakt til foraeldere,Line Johansen,2026-02-27T13:34:08.116544
WEL-000310,STU-001823,461-SCH-005,461,2024-09-26,1,10,8,4,False,False,Henvisning til PPR,Sarah Petersen,2026-02-27T13:34:08.116548
WEL-000311,STU-002093,461-SCH-006,461,2024-12-11,3,1,10,9,False,False,,Camilla Madsen,2026-02-27T13:34:08.116554
WEL-000312,STU-001656,461-SCH-005,461,2024-11-11,4,5,10,7,False,False,Kontakt til foraeldere,Julie Poulsen,2026-02-27T13:34:08.116566
WEL-000313,STU-000965,461-SCH-003,461,2024-12-25,1,5,7,1,False,False,Ingen bekymringer,Victoria Pedersen,2026-02-27T13:34:08.116570
WEL-000314,STU-001547,461-SCH-004,461,2024-09-11,4,8,2,8,False,False,Samtale planlagt,Sofie Olsen,2026-02-27T13:34:08.116575
WEL-000315,STU-000887,461-SCH-003,461,2024-12-04,2,3,5,7,False,False,Kontakt til foraeldere,Sofia Eriksen,2026-02-27T13:34:08.116579
WEL-000316,STU-001061,461-SCH-003,461,2024-11-05,4,4,6,4,False,False,Samtale planlagt,Anna Petersen,2026-02-27T13:34:08.116583
WEL-000317,STU-002199,461-SCH-006,461,2024-10-21,8,10,4,4,False,False,Kontakt til foraeldere,Sofie Rasmussen,2026-02-27T13:34:08.116588
WEL-000318,STU-000485,461-SCH-002,461,2024-09-11,9,6,3,3,True,False,Kontakt til foraeldere,Katrine Hansen,2026-02-27T13:34:08.116593
WEL-000319,STU-002069,461-SCH-006,461,2024-09-03,6,10,3,1,False,False,Folger op,Sofia Petersen,2026-02-27T13:34:08.116597
WEL-000320,STU-002058,461-SCH-006,461,2024-09-26,5,5,8,6,False,False,Samtale planlagt,Caroline Jakobsen,2026-02-27T13:34:08.116602
WEL-000321,STU-002207,461-SCH-006,461,2024-09-05,9,10,6,4,False,False,Kontakt til foraeldere,Clara Larsen,2026-02-27T13:34:08.116606
WEL-000322,STU-002281,461-SCH-006,461,2024-10-23,5,9,10,9,False,False,Samtale planlagt,Sarah Berg,2026-02-27T13:34:08.116611
WEL-000323,STU-000892,461-SCH-003,461,2024-12-07,1,7,8,7,False,False,Ingen bekymringer,Sarah Hansen,2026-02-27T13:34:08.116615
WEL-000324,STU-001733,461-SCH-005,461,2024-12-23,2,7,6,7,False,False,Henvisning til PPR,Laura Sorensen,2026-02-27T13:34:08.116621
WEL-000325,STU-000220,461-SCH-001,461,2024-10-10,4,5,5,1,False,False,Ingen bekymringer,Alma Hansen,2026-02-27T13:34:08.116626
WEL-000326,STU-001892,461-SCH-005,461,2024-12-01,2,5,2,10,False,False,Henvisning til PPR,Caroline Poulsen,2026-02-27T13:34:08.116630
WEL-000327,STU-000805,461-SCH-002,461,2024-11-13,3,10,1,3,False,False,Kontakt til foraeldere,Emilie Larsen,2026-02-27T13:34:08.116635
WEL-000328,STU-000245,461-SCH-001,461,2024-09-05,8,10,1,8,False,False,Ingen bekymringer,Victoria Moller,2026-02-27T13:34:08.116639
WEL-000329,STU-000436,461-SCH-002,461,2024-11-09,4,1,2,7,False,False,Henvisning til PPR,Josefine Moller,2026-02-27T13:34:08.116644
WEL-000330,STU-001596,461-SCH-005,461,2024-12-12,8,7,6,4,False,False,Kontakt til foraeldere,Freja Eriksen,2026-02-27T13:34:08.116648
WEL-000331,STU-001190,461-SCH-004,461,2024-09-17,7,1,2,3,False,False,Ingen bekymringer,Alma Thomsen,2026-02-27T13:34:08.116652
WEL-000332,STU-000218,461-SCH-001,461,2024-09-08,1,1,10,9,False,True,Folger op,Caroline Andersen,2026-02-27T13:34:08.116657
WEL-000333,STU-001480,461-SCH-004,461,2024-11-26,1,3,7,10,False,False,,Anna Jakobsen,2026-02-27T13:34:08.116661
WEL-000334,STU-002272,461-SCH-006,461,2024-09-20,7,3,2,3,False,False,,Isabella Olsen,2026-02-27T13:34:08.116665
WEL-000335,STU-000747,461-SCH-002,461,2024-12-03,9,10,8,10,False,False,Samtale planlagt,Nanna Eriksen,2026-02-27T13:34:08.116670
WEL-000336,STU-000406,461-SCH-001,461,2024-10-16,9,9,7,7,False,False,Ingen bekymringer,Marie Eriksen,2026-02-27T13:34:08.116674
WEL-000337,STU-001680,461-SCH-005,461,2024-10-11,3,2,2,9,False,False,Henvisning til PPR,Sarah Moller,2026-02-27T13:34:08.116678
WEL-000338,STU-000908,461-SCH-003,461,2024-09-07,1,2,4,6,False,False,Ingen bekymringer,Ida Jorgensen,2026-02-27T13:34:08.116683
WEL-000339,STU-001258,461-SCH-004,461,2024-12-24,2,3,4,10,False,False,Samtale planlagt,Josefine Lund,2026-02-27T13:34:08.116687
WEL-000340,STU-002048,461-SCH-006,461,2024-11-28,9,9,6,5,False,False,Ingen bekymringer,Laura Olsen,2026-02-27T13:34:08.116692
WEL-000341,STU-000856,461-SCH-003,461,2024-11-02,5,2,4,7,False,True,Ingen bekymringer,Alma Kristensen,2026-02-27T13:34:08.116696
WEL-000342,STU-001968,461-SCH-005,461,2024-09-15,3,4,6,2,False,False,Ingen bekymringer,Marie Hansen,2026-02-27T13:34:08.116700
WEL-000343,STU-001155,461-SCH-003,461,2024-12-01,10,4,2,10,False,False,Ingen bekymringer,Ida Thomsen,2026-02-27T13:34:08.116705
WEL-000344,STU-001493,461-SCH-004,461,2024-11-18,9,7,9,10,False,False,Kontakt til foraeldere,Anna Andersen,2026-02-27T13:34:08.116710
WEL-000345,STU-001827,461-SCH-005,461,2024-12-24,2,10,1,10,False,False,Samtale planlagt,Isabella Madsen,2026-02-27T13:34:08.116714
WEL-000346,STU-000520,461-SCH-002,461,2024-09-24,5,4,4,3,False,False,Kontakt til foraeldere,Alma Rasmussen,2026-02-27T13:34:08.116718
WEL-000347,STU-001056,461-SCH-003,461,2024-09-20,1,10,9,7,True,False,Samtale planlagt,Emma Thomsen,2026-02-27T13:34:08.116723
WEL-000348,STU-000086,461-SCH-001,461,2024-09-10,4,9,2,8,False,False,Henvisning til PPR,Sofie Knudsen,2026-02-27T13:34:08.116727
WEL-000349,STU-002070,461-SCH-006,461,2024-10-25,1,4,3,8,False,False,Folger op,Clara Knudsen,2026-02-27T13:34:08.116732
WEL-000350,STU-002341,461-SCH-006,461,2024-10-27,4,10,4,2,False,False,Kontakt til foraeldere,Katrine Poulsen,2026-02-27T13:34:08.116736
WEL-000351,STU-000565,461-SCH-002,461,2024-11-03,7,2,1,10,False,False,Henvisning til PPR,Emilie Christensen,2026-02-27T13:34:08.116740
WEL-000352,STU-000243,461-SCH-001,461,2024-09-10,1,7,5,4,True,False,Samtale planlagt,Isabella Nielsen,2026-02-27T13:34:08.116746
WEL-000353,STU-000404,461-SCH-001,461,2024-09-23,2,9,4,5,False,False,Henvisning til PPR,Maja Christensen,2026-02-27T13:34:08.116751
WEL-000354,STU-001938,461-SCH-005,461,2024-09-17,5,1,8,6,False,False,Ingen bekymringer,Julie Jensen,2026-02-27T13:34:08.116755
WEL-000355,STU-002023,461-SCH-006,461,2024-11-28,7,1,10,2,False,False,,Mathilde Thomsen,2026-02-27T13:34:08.116760
WEL-000356,STU-001494,461-SCH-004,461,2024-12-03,2,4,4,8,False,True,Ingen bekymringer,Sofie Jorgensen,2026-02-27T13:34:08.116764
WEL-000357,STU-000069,461-SCH-001,461,2024-11-07,2,5,7,3,False,True,Henvisning til PPR,Emma Sorensen,2026-02-27T13:34:08.116768
WEL-000358,STU-002083,461-SCH-006,461,2024-10-23,6,2,4,5,False,False,,Emilie Nielsen,2026-02-27T13:34:08.116773
WEL-000359,STU-000657,461-SCH-002,461,2024-12-16,10,5,5,1,False,False,Samtale planlagt,Victoria Sorensen,2026-02-27T13:34:08.116777
WEL-000360,STU-001553,461-SCH-004,461,2024-10-14,4,2,5,10,False,False,Samtale planlagt,Isabella Pedersen,2026-02-27T13:34:08.116782
WEL-000361,STU-001850,461-SCH-005,461,2024-11-19,2,3,2,1,False,False,Samtale planlagt,Nanna Andersen,2026-02-27T13:34:08.116786
WEL-000362,STU-002277,461-SCH-006,461,2024-09-27,8,8,5,2,False,False,Ingen bekymringer,Anna Poulsen,2026-02-27T13:34:08.116791
WEL-000363,STU-000447,461-SCH-002,461,2024-10-27,7,7,6,10,False,True,Folger op,Sofia Olsen,2026-02-27T13:34:08.116795
WEL-000364,STU-002263,461-SCH-006,461,2024-09-15,9,7,6,7,False,False,Folger op,Ida Petersen,2026-02-27T13:34:08.116799
WEL-000365,STU-001038,461-SCH-003,461,2024-10-16,10,5,1,1,False,True,Samtale planlagt,Sofie Thomsen,2026-02-27T13:34:08.116804
WEL-000366,STU-002252,461-SCH-006,461,2024-12-26,7,2,5,7,False,False,Henvisning til PPR,Sofia Jorgensen,2026-02-27T13:34:08.116808
WEL-000367,STU-001548,461-SCH-004,461,2024-11-27,10,9,7,9,False,False,Folger op,Freja Jorgensen,2026-02-27T13:34:08.116813
WEL-000368,STU-000772,461-SCH-002,461,2024-10-16,2,3,7,6,False,False,Ingen bekymringer,Mathilde Mortensen,2026-02-27T13:34:08.116817
WEL-000369,STU-000015,461-SCH-001,461,2024-09-28,3,10,1,2,False,False,Henvisning til PPR,Sarah Jorgensen,2026-02-27T13:34:08.116822
