student_id,class_id,school_id,municipality_code,cpr_number,cpr_masked,first_name,last_name,gender,birth_date,enrollment_date,guardian_name,guardian_phone,guardian_email,address,postal_code,special_needs,is_active,created_at,updated_at
STU-000426,CLS-00021,461-SCH-002,461,170818-5073,170818-XXXX,Mikkel,Berg,M,2018-08-17,2024-08-13,Mathias Berg,+45 77 49 86 92,bergfamilie@email.dk,Markvej 170,9529,Ingen,True,2026-02-27T13:34:08.070776,2026-02-27T13:34:08.070777
STU-000427,CLS-00021,461-SCH-002,461,030218-9688,030218-XXXX,Clara,Eriksen,F,2018-02-03,2024-08-13,Magnus Eriksen,+45 33 59 39 24,eriksenfamilie@email.dk,Ostrevej 164,8358,Ingen,True,2026-02-27T13:34:08.070791,2026-02-27T13:34:08.070791
STU-000428,CLS-00021,461-SCH-002,461,050718-2193,050718-XXXX,Simon,Rasmussen,M,2018-07-05,2024-08-11,Sofia Rasmussen,+45 64 72 74 98,rasmussenfamilie@email.dk,Ostrevej 6,8043,Ingen,True,2026-02-27T13:34:08.070805,2026-02-27T13:34:08.070806
STU-000429,CLS-00021,461-SCH-002,461,260918-2105,260918-XXXX,Magnus,Jakobsen,M,2018-09-26,2024-08-06,Anna Jakobsen,+45 70 73 73 38,jakobsenfamilie@email.dk,Skovvej 90,7774,ADHD,True,2026-02-27T13:34:08.070820,2026-02-27T13:34:08.070821
STU-000430,CLS-00021,461-SCH-002,461,040718-1916,040718-XXXX,Nanna,Eriksen,F,2018-07-04,2024-08-12,Nanna Eriksen,+45 76 58 31 77,eriksenfamilie@email.dk,Borgvej 21,5376,Ingen,True,2026-02-27T13:34:08.070837,2026-02-27T13:34:08.070838
STU-000431,CLS-00021,461-SCH-002,461,050718-4661,050718-XXXX,Simon,Jensen,M,2018-07-05,2024-08-08,William Jensen,+45 84 71 34 27,jensenfamilie@email.dk,Centrumvej 99,1730,Ingen,True,2026-02-27T13:34:08.070852,2026-02-27T13:34:08.070853
STU-000432,CLS-00021,461-SCH-002,461,090518-1476,090518-XXXX,Clara,Eriksen,F,2018-05-09,2024-08-08,Sebastian Eriksen,+45 67 87 89 77,eriksenfamilie@email.dk,Slotvej 42,2080,Ingen,True,2026-02-27T13:34:08.070867,2026-02-27T13:34:08.070868
STU-000433,CLS-00021,461-SCH-002,461,080718-6938,080718-XXXX,Freja,Hansen,F,2018-07-08,2024-08-11,Alexander Hansen,+45 45 40 92 38,hansenfamilie@email.dk,Strandvej 88,2653,Ingen,True,2026-02-27T13:34:08.070881,2026-02-27T13:34:08.070882
STU-000434,CLS-00021,461-SCH-002,461,050218-9418,050218-XXXX,Victoria,Mortensen,F,2018-02-05,2024-08-05,Sarah Mortensen,+45 33 47 42 73,mortensenfamilie@email.dk,Markvej 22,9247,Ingen,True,2026-02-27T13:34:08.070896,2026-02-27T13:34:08.070896
STU-000435,CLS-00021,461-SCH-002,461,251118-8635,251118-XXXX,Jakob,Madsen,M,2018-11-25,2024-08-05,Christian Madsen,+45 53 39 42 88,madsenfamilie@email.dk,Borgvej 110,9688,Sprogvanskeligheder,True,2026-02-27T13:34:08.070910,2026-02-27T13:34:08.070911
STU-000436,CLS-00021,461-SCH-002,461,180218-2951,180218-XXXX,Mads,Knudsen,M,2018-02-18,2024-08-15,Mads Knudsen,+45 92 33 50 90,knudsenfamilie@email.dk,Parkvej 195,5272,Ingen,True,2026-02-27T13:34:08.070924,2026-02-27T13:34:08.070925
STU-000437,CLS-00021,461-SCH-002,461,251118-7519,251118-XXXX,Frederik,Eriksen,M,2018-11-25,2024-08-05,Emma Eriksen,+45 41 90 87 77,eriksenfamilie@email.dk,Nordrevej 129,2896,Autisme,True,2026-02-27T13:34:08.070939,2026-02-27T13:34:08.070940
STU-000438,CLS-00021,461-SCH-002,461,170718-3129,170718-XXXX,Emil,Jensen,M,2018-07-17,2024-08-08,Noah Jensen,+45 26 56 25 44,jensenfamilie@email.dk,Sondrevej 14,7059,Ingen,True,2026-02-27T13:34:08.070953,2026-02-27T13:34:08.070954
STU-000439,CLS-00021,461-SCH-002,461,281218-5770,281218-XXXX,Emma,Nielsen,F,2018-12-28,2024-08-08,Victoria Nielsen,+45 99 55 61 41,nielsenfamilie@email.dk,Ostrevej 189,6591,Ingen,True,2026-02-27T13:34:08.070967,2026-02-27T13:34:08.070968
STU-000440,CLS-00021,461-SCH-002,461,130418-1489,130418-XXXX,William,Moller,M,2018-04-13,2024-08-09,Camilla Moller,+45 86 62 31 29,mollerfamilie@email.dk,Skovvej 110,7754,Ingen,True,2026-02-27T13:34:08.070982,2026-02-27T13:34:08.070983
STU-000441,CLS-00021,461-SCH-002,461,010118-3610,010118-XXXX,Victoria,Johansen,F,2018-01-01,2024-08-14,Oliver Johansen,+45 30 56 33 30,johansenfamilie@email.dk,Kirkevej 68,2100,Ingen,True,2026-02-27T13:34:08.070996,2026-02-27T13:34:08.070997
STU-000442,CLS-00022,461-SCH-002,461,200317-5840,200317-XXXX,Maja,Berg,F,2017-03-20,2024-08-02,Katrine Berg,+45 61 68 46 71,bergfamilie@email.dk,Strandvej 199,2313,Autisme,True,2026-02-27T13:34:08.071011,2026-02-27T13:34:08.071012
STU-000443,CLS-00022,461-SCH-002,461,010117-3958,010117-XXXX,Sofia,Nielsen,F,2017-01-01,2024-08-01,Sofie Nielsen,+45 35 35 23 96,nielsenfamilie@email.dk,Havevej 76,2803,Ingen,True,2026-02-27T13:34:08.071026,2026-02-27T13:34:08.071027
STU-000444,CLS-00022,461-SCH-002,461,240317-8737,240317-XXXX,Noah,Larsen,M,2017-03-24,2024-08-02,Sebastian Larsen,+45 63 88 62 74,larsenfamilie@email.dk,Havevej 100,8665,Dysleksi,True,2026-02-27T13:34:08.071041,2026-02-27T13:34:08.071041
STU-000445,CLS-00022,461-SCH-002,461,190317-2396,190317-XXXX,Josefine,Jensen,F,2017-03-19,2024-08-03,Simon Jensen,+45 75 94 90 55,jensenfamilie@email.dk,Ostrevej 156,7241,Ingen,True,2026-02-27T13:34:08.071055,2026-02-27T13:34:08.071056
STU-000446,CLS-00022,461-SCH-002,461,130517-9857,130517-XXXX,Jakob,Nielsen,M,2017-05-13,2024-08-13,Clara Nielsen,+45 96 21 46 18,nielsenfamilie@email.dk,Markvej 149,9756,Ingen,True,2026-02-27T13:34:08.071069,2026-02-27T13:34:08.071070
STU-000447,CLS-00022,461-SCH-002,461,270317-7572,270317-XXXX,Emilie,Andersen,F,2017-03-27,2024-08-01,Nikolaj Andersen,+45 63 77 25 60,andersenfamilie@email.dk,Centrumvej 65,4834,Ingen,True,2026-02-27T13:34:08.071083,2026-02-27T13:34:08.071084
STU-000448,CLS-00022,461-SCH-002,461,030817-4328,030817-XXXX,Isabella,Berg,F,2017-08-03,2024-08-12,Marie Berg,+45 64 52 68 65,bergfamilie@email.dk,Sondrevej 35,6938,Ingen,True,2026-02-27T13:34:08.071098,2026-02-27T13:34:08.071099
STU-000449,CLS-00022,461-SCH-002,461,010617-9680,010617-XXXX,Mathilde,Sorensen,F,2017-06-01,2024-08-12,Kasper Sorensen,+45 25 71 24 42,sorensenfamilie@email.dk,Strandvej 78,8003,Ingen,True,2026-02-27T13:34:08.071112,2026-02-27T13:34:08.071113
STU-000450,CLS-00022,461-SCH-002,461,171217-9572,171217-XXXX,Freja,Sorensen,F,2017-12-17,2024-08-07,Rasmus Sorensen,+45 64 69 85 70,sorensenfamilie@email.dk,Engvej 106,6501,Ingen,True,2026-02-27T13:34:08.071128,2026-02-27T13:34:08.071129
STU-000451,CLS-00022,461-SCH-002,461,100317-4819,100317-XXXX,Tobias,Jorgensen,M,2017-03-10,2024-08-10,Noah Jorgensen,+45 67 36 21 88,jorgensenfamilie@email.dk,Nordrevej 31,1320,Autisme,True,2026-02-27T13:34:08.071143,2026-02-27T13:34:08.071144
STU-000452,CLS-00022,461-SCH-002,461,261017-5709,261017-XXXX,Jakob,Petersen,M,2017-10-26,2024-08-13,Mikkel Petersen,+45 70 24 97 13,petersenfamilie@email.dk,Ostrevej 9,9684,Synsvanskeligheder,True,2026-02-27T13:34:08.071158,2026-02-27T13:34:08.071159
STU-000453,CLS-00022,461-SCH-002,461,120817-6917,120817-XXXX,Jonas,Olsen,M,2017-08-12,2024-08-02,Isabella Olsen,+45 50 71 13 66,olsenfamilie@email.dk,Centrumvej 190,6405,Ingen,True,2026-02-27T13:34:08.071172,2026-02-27T13:34:08.071173
STU-000454,CLS-00022,461-SCH-002,461,180117-8427,180117-XXXX,Frederik,Jakobsen,M,2017-01-18,2024-08-13,Marie Jakobsen,+45 24 57 62 83,jakobsenfamilie@email.dk,Centrumvej 19,9167,ADHD,True,2026-02-27T13:34:08.071187,2026-02-27T13:34:08.071188
STU-000455,CLS-00022,461-SCH-002,461,210317-2892,210317-XXXX,Mathilde,Kristensen,F,2017-03-21,2024-08-08,Alma Kristensen,+45 21 85 53 84,kristensenfamilie@email.dk,Skovvej 99,4541,Ingen,True,2026-02-27T13:34:08.071201,2026-02-27T13:34:08.071202
STU-000456,CLS-00022,461-SCH-002,461,271017-2719,271017-XXXX,Kasper,Jensen,M,2017-10-27,2024-08-06,Jonas Jensen,+45 33 15 81 30,jensenfamilie@email.dk,Borgvej 123,1380,Dysleksi,True,2026-02-27T13:34:08.071216,2026-02-27T13:34:08.071217
STU-000457,CLS-00022,461-SCH-002,461,150817-3394,150817-XXXX,Anna,Larsen,F,2017-08-15,2024-08-04,Emil Larsen,+45 23 41 88 56,larsenfamilie@email.dk,Vestrevej 56,4439,Ingen,True,2026-02-27T13:34:08.071232,2026-02-27T13:34:08.071233
STU-000458,CLS-00022,461-SCH-002,461,080317-8393,080317-XXXX,Magnus,Petersen,M,2017-03-08,2024-08-09,Sarah Petersen,+45 46 76 80 79,petersenfamilie@email.dk,Nordrevej 139,5511,Ingen,True,2026-02-27T13:34:08.071249,2026-02-27T13:34:08.071250
STU-000459,CLS-00022,461-SCH-002,461,100417-6163,100417-XXXX,Alexander,Petersen,M,2017-04-10,2024-08-06,Jonas Petersen,+45 31 39 57 66,petersenfamilie@email.dk,Nordrevej 120,8775,Ingen,True,2026-02-27T13:34:08.071263,2026-02-27T13:34:08.071264
STU-000460,CLS-00022,461-SCH-002,461,190117-1344,190117-XXXX,Ida,Jakobsen,F,2017-01-19,2024-08-12,Nikolaj Jakobsen,+45 45 34 76 33,jakobsenfamilie@email.dk,Skovvej 167,8444,Ingen,True,2026-02-27T13:34:08.071278,2026-02-27T13:34:08.071278
STU-000461,CLS-00022,461-SCH-002,461,020617-7410,020617-XXXX,Emilie,Hansen,F,2017-06-02,2024-08-04,Freja Hansen,+45 87 33 83 14,hansenfamilie@email.dk,Centrumvej 4,4126,Ingen,True,2026-02-27T13:34:08.071292,2026-02-27T13:34:08.071293
STU-000462,CLS-00023,461-SCH-002,461,110917-6625,110917-XXXX,Oscar,Hansen,M,2017-09-11,2024-08-07,Camilla Hansen,+45 94 43 29 79,hansenfamilie@email.dk,Slotvej 40,7066,Ingen,True,2026-02-27T13:34:08.071307,2026-02-27T13:34:08.071308
STU-000463,CLS-00023,461-SCH-002,461,050717-1841,050717-XXXX,Victor,Mortensen,M,2017-07-05,2024-08-11,Magnus Mortensen,+45 52 43 58 83,mortensenfamilie@email.dk,Sondrevej 127,2112,Ingen,True,2026-02-27T13:34:08.071321,2026-02-27T13:34:08.071322
STU-000464,CLS-00023,461-SCH-002,461,111117-6975,111117-XXXX,Alexander,Jensen,M,2017-11-11,2024-08-07,Anna Jensen,+45 36 62 23 50,jensenfamilie@email.dk,Engvej 66,8872,Ingen,True,2026-02-27T13:34:08.071339,2026-02-27T13:34:08.071340
STU-000465,CLS-00023,461-SCH-002,461,200817-5611,200817-XXXX,Frederik,Rasmussen,M,2017-08-20,2024-08-13,Rasmus Rasmussen,+45 57 56 52 19,rasmussenfamilie@email.dk,Borgvej 41,6308,Ingen,True,2026-02-27T13:34:08.071353,2026-02-27T13:34:08.071354
STU-000466,CLS-00023,461-SCH-002,461,120217-4359,120217-XXXX,Frederik,Kristensen,M,2017-02-12,2024-08-04,Kasper Kristensen,+45 79 58 33 78,kristensenfamilie@email.dk,Strandvej 85,9273,Dysleksi,True,2026-02-27T13:34:08.071368,2026-02-27T13:34:08.071369
STU-000467,CLS-00023,461-SCH-002,461,040417-5453,040417-XXXX,Sebastian,Thomsen,M,2017-04-04,2024-08-06,Oscar Thomsen,+45 57 73 29 42,thomsenfamilie@email.dk,Nordrevej 82,4421,Ingen,True,2026-02-27T13:34:08.071383,2026-02-27T13:34:08.071383
STU-000468,CLS-00023,461-SCH-002,461,040817-2215,040817-XXXX,Alexander,Larsen,M,2017-08-04,2024-08-04,Kasper Larsen,+45 66 24 71 48,larsenfamilie@email.dk,Borgvej 174,5862,Ingen,True,2026-02-27T13:34:08.071410,2026-02-27T13:34:08.071411
STU-000469,CLS-00023,461-SCH-002,461,080517-2348,080517-XXXX,Clara,Larsen,F,2017-05-08,2024-08-09,Frederik Larsen,+45 70 39 25 89,larsenfamilie@email.dk,Havevej 9,4152,Ingen,True,2026-02-27T13:34:08.071425,2026-02-27T13:34:08.071426
STU-000470,CLS-00023,461-SCH-002,461,040517-5184,040517-XXXX,Caroline,Sorensen,F,2017-05-04,2024-08-14,Mathias Sorensen,+45 57 34 38 50,sorensenfamilie@email.dk,Havevej 138,3195,ADHD,True,2026-02-27T13:34:08.071439,2026-02-27T13:34:08.071440
STU-000471,CLS-00023,461-SCH-002,461,250117-8091,250117-XXXX,Rasmus,Christensen,M,2017-01-25,2024-08-04,Carl Christensen,+45 51 13 15 52,christensenfamilie@email.dk,Bakkevej 139,1298,Ingen,True,2026-02-27T13:34:08.071457,2026-02-27T13:34:08.071458
STU-000472,CLS-00023,461-SCH-002,461,040717-7414,040717-XXXX,Maja,Jensen,F,2017-07-04,2024-08-04,Victoria Jensen,+45 46 36 70 23,jensenfamilie@email.dk,Kirkevej 200,6532,Ingen,True,2026-02-27T13:34:08.071471,2026-02-27T13:34:08.071472
STU-000473,CLS-00023,461-SCH-002,461,120317-1123,120317-XXXX,Victor,Berg,M,2017-03-12,2024-08-12,Marie Berg,+45 57 77 16 72,bergfamilie@email.dk,Havevej 140,6836,Ingen,True,2026-02-27T13:34:08.071486,2026-02-27T13:34:08.071486
STU-000474,CLS-00023,461-SCH-002,461,270117-5558,270117-XXXX,Maja,Olsen,F,2017-01-27,2024-08-03,Nanna Olsen,+45 96 44 64 66,olsenfamilie@email.dk,Nordrevej 24,2077,Ingen,True,2026-02-27T13:34:08.071500,2026-02-27T13:34:08.071500
STU-000475,CLS-00023,461-SCH-002,461,240117-2510,240117-XXXX,Marie,Eriksen,F,2017-01-24,2024-08-15,Nikolaj Eriksen,+45 24 38 42 40,eriksenfamilie@email.dk,Borgvej 186,9747,Ingen,True,2026-02-27T13:34:08.071515,2026-02-27T13:34:08.071516
STU-000476,CLS-00023,461-SCH-002,461,280217-9703,280217-XXXX,Jonas,Thomsen,M,2017-02-28,2024-08-05,Alma Thomsen,+45 88 36 67 84,thomsenfamilie@email.dk,Sondrevej 117,9225,ADHD,True,2026-02-27T13:34:08.071530,2026-02-27T13:34:08.071530
STU-000477,CLS-00023,461-SCH-002,461,040617-8058,040617-XXXX,Freja,Jensen,F,2017-06-04,2024-08-04,Sebastian Jensen,+45 39 52 47 65,jensenfamilie@email.dk,Kirkevej 125,4120,Ingen,True,2026-02-27T13:34:08.071544,2026-02-27T13:34:08.071545
STU-000478,CLS-00023,461-SCH-002,461,021117-5965,021117-XXXX,Alexander,Petersen,M,2017-11-02,2024-08-08,Jonas Petersen,+45 73 92 71 62,petersenfamilie@email.dk,Parkvej 118,5163,Ingen,True,2026-02-27T13:34:08.071558,2026-02-27T13:34:08.071559
STU-000479,CLS-00023,461-SCH-002,461,150417-9796,150417-XXXX,Julie,Kristensen,F,2017-04-15,2024-08-05,Frederik Kristensen,+45 42 81 70 49,kristensenfamilie@email.dk,Vestrevej 117,3834,Ingen,True,2026-02-27T13:34:08.071572,2026-02-27T13:34:08.071573
STU-000480,CLS-00023,461-SCH-002,461,200317-9846,200317-XXXX,Emilie,Pedersen,F,2017-03-20,2024-08-01,Carl Pedersen,+45 46 22 71 55,pedersenfamilie@email.dk,Kirkevej 117,3587,Dysleksi,True,2026-02-27T13:34:08.071587,2026-02-27T13:34:08.071588
STU-000481,CLS-00023,461-SCH-002,461,200417-9233,200417-XXXX,Lucas,Larsen,M,2017-04-20,2024-08-05,Laura Larsen,+45 84 70 48 40,larsenfamilie@email.dk,Vestrevej 111,6516,Ingen,True,2026-02-27T13:34:08.071601,2026-02-27T13:34:08.071602
STU-000482,CLS-00023,461-SCH-002,461,020417-9386,020417-XXXX,Sofia,Jakobsen,F,2017-04-02,2024-08-03,Camilla Jakobsen,+45 96 59 61 67,jakobsenfamilie@email.dk,Kirkevej 190,2192,Ingen,True,2026-02-27T13:34:08.071619,2026-02-27T13:34:08.071620
STU-000483,CLS-00023,461-SCH-002,461,040217-6712,040217-XXXX,Julie,Andersen,F,2017-02-04,2024-08-01,Julie Andersen,+45 94 61 57 96,andersenfamilie@email.dk,Havevej 40,8512,Ingen,True,2026-02-27T13:34:08.071635,2026-02-27T13:34:08.071635
STU-000484,CLS-00023,461-SCH-002,461,010517-7478,010517-XXXX,Julie,Moller,F,2017-05-01,2024-08-11,Simon Moller,+45 28 73 42 43,mollerfamilie@email.dk,Centrumvej 2,4664,Sprogvanskeligheder,True,2026-02-27T13:34:08.071649,2026-02-27T13:34:08.071650
STU-000485,CLS-00023,461-SCH-002,461,170317-1880,170317-XXXX,Nanna,Nielsen,F,2017-03-17,2024-08-01,Ida Nielsen,+45 60 15 45 34,nielsenfamilie@email.dk,Markvej 117,2304,Motoriske vanskeligheder,True,2026-02-27T13:34:08.071663,2026-02-27T13:34:08.071667
STU-000486,CLS-00023,461-SCH-002,461,250417-4295,250417-XXXX,Emil,Kristensen,M,2017-04-25,2024-08-06,Caroline Kristensen,+45 81 42 15 64,kristensenfamilie@email.dk,Vestrevej 167,3784,Ingen,True,2026-02-27T13:34:08.071680,2026-02-27T13:34:08.071681
STU-000487,CLS-00024,461-SCH-002,461,140916-2581,140916-XXXX,William,Jorgensen,M,2016-09-14,2024-08-12,Victor Jorgensen,+45 67 88 78 78,jorgensenfamilie@email.dk,Slotvej 161,6837,Ingen,True,2026-02-27T13:34:08.071695,2026-02-27T13:34:08.071696
STU-000488,CLS-00024,461-SCH-002,461,230416-7780,230416-XXXX,Emilie,Poulsen,F,2016-04-23,2024-08-02,Sofie Poulsen,+45 35 78 23 78,poulsenfamilie@email.dk,Nordrevej 16,9716,Ingen,True,2026-02-27T13:34:08.071710,2026-02-27T13:34:08.071711
STU-000489,CLS-00024,461-SCH-002,461,170216-6383,170216-XXXX,Oscar,Sorensen,M,2016-02-17,2024-08-15,Nanna Sorensen,+45 88 20 31 57,sorensenfamilie@email.dk,Slotvej 21,3530,Ingen,True,2026-02-27T13:34:08.071724,2026-02-27T13:34:08.071725
STU-000490,CLS-00024,461-SCH-002,461,240216-2503,240216-XXXX,Magnus,Pedersen,M,2016-02-24,2024-08-06,William Pedersen,+45 84 63 70 61,pedersenfamilie@email.dk,Vestrevej 100,4880,Ingen,True,2026-02-27T13:34:08.071740,2026-02-27T13:34:08.071741
STU-000491,CLS-00024,461-SCH-002,461,050216-6989,050216-XXXX,Oscar,Poulsen,M,2016-02-05,2024-08-03,Noah Poulsen,+45 57 74 21 23,poulsenfamilie@email.dk,Kirkevej 180,6524,Ingen,True,2026-02-27T13:34:08.071755,2026-02-27T13:34:08.071755
STU-000492,CLS-00024,461-SCH-002,461,080616-6698,080616-XXXX,Sofie,Olsen,F,2016-06-08,2024-08-04,Nikolaj Olsen,+45 61 59 93 28,olsenfamilie@email.dk,Markvej 55,7677,Ingen,True,2026-02-27T13:34:08.071769,2026-02-27T13:34:08.071770
STU-000493,CLS-00024,461-SCH-002,461,220116-8579,220116-XXXX,Noah,Petersen,M,2016-01-22,2024-08-13,Sofie Petersen,+45 38 19 83 48,petersenfamilie@email.dk,Bakkevej 135,4675,Ingen,True,2026-02-27T13:34:08.071783,2026-02-27T13:34:08.071784
STU-000494,CLS-00024,461-SCH-002,461,200716-7376,200716-XXXX,Marie,Nielsen,F,2016-07-20,2024-08-05,Maja Nielsen,+45 79 42 10 13,nielsenfamilie@email.dk,Markvej 117,6141,Sprogvanskeligheder,True,2026-02-27T13:34:08.071798,2026-02-27T13:34:08.071799
STU-000495,CLS-00024,461-SCH-002,461,180116-7532,180116-XXXX,Ida,Berg,F,2016-01-18,2024-08-15,Mikkel Berg,+45 74 51 98 82,bergfamilie@email.dk,Havevej 69,6391,Autisme,True,2026-02-27T13:34:08.071812,2026-02-27T13:34:08.071813
STU-000496,CLS-00024,461-SCH-002,461,051216-7024,051216-XXXX,Emilie,Kristensen,F,2016-12-05,2024-08-05,Noah Kristensen,+45 37 61 42 38,kristensenfamilie@email.dk,Ostrevej 95,2265,Ingen,True,2026-02-27T13:34:08.071828,2026-02-27T13:34:08.071828
STU-000497,CLS-00024,461-SCH-002,461,071016-2662,071016-XXXX,Camilla,Pedersen,F,2016-10-07,2024-08-10,Alma Pedersen,+45 54 91 25 81,pedersenfamilie@email.dk,Strandvej 187,3133,Motoriske vanskeligheder,True,2026-02-27T13:34:08.071842,2026-02-27T13:34:08.071843
STU-000498,CLS-00024,461-SCH-002,461,210216-6786,210216-XXXX,Line,Larsen,F,2016-02-21,2024-08-15,Katrine Larsen,+45 92 34 70 49,larsenfamilie@email.dk,Sondrevej 167,3992,Ingen,True,2026-02-27T13:34:08.071857,2026-02-27T13:34:08.071858
STU-000499,CLS-00024,461-SCH-002,461,200216-9899,200216-XXXX,Noah,Jorgensen,M,2016-02-20,2024-08-07,Camilla Jorgensen,+45 42 99 11 19,jorgensenfamilie@email.dk,Borgvej 127,7052,Ingen,True,2026-02-27T13:34:08.071872,2026-02-27T13:34:08.071873
STU-000500,CLS-00024,461-SCH-002,461,160616-7023,160616-XXXX,Emil,Larsen,M,2016-06-16,2024-08-11,Lucas Larsen,+45 88 66 82 82,larsenfamilie@email.dk,Havevej 175,2691,Ingen,True,2026-02-27T13:34:08.071886,2026-02-27T13:34:08.071887
STU-000501,CLS-00024,461-SCH-002,461,170816-3247,170816-XXXX,Nikolaj,Olsen,M,2016-08-17,2024-08-14,Rasmus Olsen,+45 96 26 85 92,olsenfamilie@email.dk,Kirkevej 159,2868,Ingen,True,2026-02-27T13:34:08.071900,2026-02-27T13:34:08.071901
STU-000502,CLS-00024,461-SCH-002,461,030216-2839,030216-XXXX,Simon,Hansen,M,2016-02-03,2024-08-07,Simon Hansen,+45 82 89 36 35,hansenfamilie@email.dk,Centrumvej 101,6378,Ingen,True,2026-02-27T13:34:08.071917,2026-02-27T13:34:08.071918
STU-000503,CLS-00024,461-SCH-002,461,140816-4025,140816-XXXX,Christian,Andersen,M,2016-08-14,2024-08-07,Alexander Andersen,+45 48 79 68 76,andersenfamilie@email.dk,Kirkevej 200,4439,Ingen,True,2026-02-27T13:34:08.071931,2026-02-27T13:34:08.071932
STU-000504,CLS-00024,461-SCH-002,461,250616-2915,250616-XXXX,Kasper,Madsen,M,2016-06-25,2024-08-13,Mathilde Madsen,+45 89 45 95 56,madsenfamilie@email.dk,Skovvej 49,8152,Ingen,True,2026-02-27T13:34:08.071945,2026-02-27T13:34:08.071946
STU-000505,CLS-00024,461-SCH-002,461,080716-2278,080716-XXXX,Nanna,Hansen,F,2016-07-08,2024-08-12,Magnus Hansen,+45 41 81 10 31,hansenfamilie@email.dk,Ostrevej 125,8832,Ingen,True,2026-02-27T13:34:08.071959,2026-02-27T13:34:08.071960
STU-000506,CLS-00024,461-SCH-002,461,110816-7224,110816-XXXX,Mathilde,Petersen,F,2016-08-11,2024-08-02,Sebastian Petersen,+45 97 82 31 90,petersenfamilie@email.dk,Centrumvej 51,7956,Ingen,True,2026-02-27T13:34:08.071973,2026-02-27T13:34:08.071974
STU-000507,CLS-00025,461-SCH-002,461,210815-5669,210815-XXXX,Carl,Sorensen,M,2015-08-21,2024-08-01,Freja Sorensen,+45 80 40 52 27,sorensenfamilie@email.dk,Markvej 172,8417,Ingen,True,2026-02-27T13:34:08.071988,2026-02-27T13:34:08.071989
STU-000508,CLS-00025,461-SCH-002,461,060115-4128,060115-XXXX,Marie,Andersen,F,2015-01-06,2024-08-13,Julie Andersen,+45 64 12 56 66,andersenfamilie@email.dk,Slotvej 169,6725,Ingen,True,2026-02-27T13:34:08.072002,2026-02-27T13:34:08.072003
STU-000509,CLS-00025,461-SCH-002,461,270115-6831,270115-XXXX,Mathias,Olsen,M,2015-01-27,2024-08-14,Mikkel Olsen,+45 95 14 75 46,olsenfamilie@email.dk,Engvej 117,7266,Ingen,True,2026-02-27T13:34:08.072016,2026-02-27T13:34:08.072017
STU-000510,CLS-00025,461-SCH-002,461,020915-5956,020915-XXXX,Sarah,Lund,F,2015-09-02,2024-08-08,Line Lund,+45 35 38 17 68,lundfamilie@email.dk,Kirkevej 112,1514,Ingen,True,2026-02-27T13:34:08.072032,2026-02-27T13:34:08.072033
STU-000511,CLS-00025,461-SCH-002,461,210215-6551,210215-XXXX,Carl,Thomsen,M,2015-02-21,2024-08-09,Victor Thomsen,+45 73 69 30 72,thomsenfamilie@email.dk,Kirkevej 31,2392,Ingen,True,2026-02-27T13:34:08.072048,2026-02-27T13:34:08.072049
STU-000512,CLS-00025,461-SCH-002,461,170515-3737,170515-XXXX,Carl,Knudsen,M,2015-05-17,2024-08-14,Josefine Knudsen,+45 50 42 32 80,knudsenfamilie@email.dk,Skovvej 191,2264,Ingen,True,2026-02-27T13:34:08.072063,2026-02-27T13:34:08.072064
STU-000513,CLS-00025,461-SCH-002,461,111215-2102,111215-XXXX,Camilla,Pedersen,F,2015-12-11,2024-08-08,Mads Pedersen,+45 88 63 35 73,pedersenfamilie@email.dk,Markvej 182,4471,Autisme,True,2026-02-27T13:34:08.072078,2026-02-27T13:34:08.072078
STU-000514,CLS-00025,461-SCH-002,461,280615-9508,280615-XXXX,Katrine,Nielsen,F,2015-06-28,2024-08-08,Caroline Nielsen,+45 85 11 38 53,nielsenfamilie@email.dk,Kirkevej 66,1294,Ingen,True,2026-02-27T13:34:08.072093,2026-02-27T13:34:08.072094
STU-000515,CLS-00025,461-SCH-002,461,281015-3849,281015-XXXX,Lucas,Nielsen,M,2015-10-28,2024-08-08,Camilla Nielsen,+45 73 10 35 51,nielsenfamilie@email.dk,Markvej 134,1739,ADHD,True,2026-02-27T13:34:08.072108,2026-02-27T13:34:08.072109
STU-000516,CLS-00025,461-SCH-002,461,191215-7050,191215-XXXX,Katrine,Berg,F,2015-12-19,2024-08-15,Mads Berg,+45 66 66 28 74,bergfamilie@email.dk,Centrumvej 119,3976,Ingen,True,2026-02-27T13:34:08.072122,2026-02-27T13:34:08.072123
STU-000517,CLS-00025,461-SCH-002,461,221115-7922,221115-XXXX,Mathilde,Pedersen,F,2015-11-22,2024-08-15,Victoria Pedersen,+45 87 49 36 79,pedersenfamilie@email.dk,Bakkevej 17,6657,Ingen,True,2026-02-27T13:34:08.072142,2026-02-27T13:34:08.072142
STU-000518,CLS-00025,461-SCH-002,461,210915-9516,210915-XXXX,Clara,Berg,F,2015-09-21,2024-08-15,Rasmus Berg,+45 46 18 26 19,bergfamilie@email.dk,Engvej 2,1712,Ingen,True,2026-02-27T13:34:08.072156,2026-02-27T13:34:08.072157
STU-000519,CLS-00025,461-SCH-002,461,160815-3414,160815-XXXX,Freja,Jensen,F,2015-08-16,2024-08-02,Magnus Jensen,+45 26 93 80 38,jensenfamilie@email.dk,Kirkevej 150,4206,Ingen,True,2026-02-27T13:34:08.072170,2026-02-27T13:34:08.072171
