wellness_id,student_id,school_id,municipality_code,assessment_date,academic_wellbeing_score,social_wellbeing_score,physical_wellbeing_score,overall_satisfaction,bullying_experienced,support_needed,counselor_notes,assessed_by,created_at
WEL-000187,STU-002220,751-SCH-006,751,2024-11-06,2,6,8,4,False,False,Folger op,Josefine Jorgensen,2026-02-27T13:34:08.049773
WEL-000188,STU-000607,751-SCH-002,751,2024-12-22,3,3,1,2,False,False,Henvisning til PPR,Emilie Larsen,2026-02-27T13:34:08.049777
WEL-000189,STU-003193,751-SCH-008,751,2024-10-25,9,5,10,7,False,False,Folger op,Maja Pedersen,2026-02-27T13:34:08.049781
WEL-000190,STU-002998,751-SCH-008,751,2024-12-08,4,8,6,2,False,True,,Camilla Mortensen,2026-02-27T13:34:08.049786
WEL-000191,STU-001912,751-SCH-005,751,2024-12-24,1,9,8,7,False,False,Henvisning til PPR,Nanna Knudsen,2026-02-27T13:34:08.049790
WEL-000192,STU-002531,751-SCH-007,751,2024-10-06,3,9,4,5,False,False,Henvisning til PPR,Caroline Olsen,2026-02-27T13:34:08.049794
WEL-000193,STU-000783,751-SCH-003,751,2024-11-07,10,8,4,4,False,True,Folger op,Isabella Petersen,2026-02-27T13:34:08.049798
WEL-000194,STU-001663,751-SCH-004,751,2024-09-07,3,9,4,9,False,False,Folger op,Laura Madsen,2026-02-27T13:34:08.049803
WEL-000195,STU-000953,751-SCH-003,751,2024-11-01,2,4,3,10,True,False,Kontakt til foraeldere,Clara Nielsen,2026-02-27T13:34:08.049808
WEL-000196,STU-000186,751-SCH-001,751,2024-10-15,2,1,10,9,False,False,Kontakt til foraeldere,Caroline Berg,2026-02-27T13:34:08.049812
WEL-000197,STU-002426,751-SCH-007,751,2024-11-08,6,5,9,8,False,False,Henvisning til PPR,Katrine Thomsen,2026-02-27T13:34:08.049817
WEL-000198,STU-001730,751-SCH-005,751,2024-12-07,2,4,5,9,False,True,,Laura Eriksen,2026-02-27T13:34:08.049821
WEL-000199,STU-002818,751-SCH-007,751,2024-10-15,4,2,6,1,False,False,Henvisning til PPR,Sofia Christensen,2026-02-27T13:34:08.049825
WEL-000200,STU-003000,751-SCH-008,751,2024-09-10,4,2,10,1,False,False,Kontakt til foraeldere,Victoria Rasmussen,2026-02-27T13:34:08.049830
WEL-000201,STU-001000,751-SCH-003,751,2024-09-15,1,1,6,3,False,False,Ingen bekymringer,Maja Madsen,2026-02-27T13:34:08.049834
WEL-000202,STU-003221,751-SCH-008,751,2024-10-15,4,5,10,3,False,False,Henvisning til PPR,Caroline Hansen,2026-02-27T13:34:08.049838
WEL-000203,STU-000675,751-SCH-002,751,2024-12-28,9,4,2,3,False,False,Folger op,Julie Johansen,2026-02-27T13:34:08.049842
WEL-000204,STU-001303,751-SCH-004,751,2024-12-12,5,3,10,5,False,False,Folger op,Mathilde Rasmussen,2026-02-27T13:34:08.049848
WEL-000205,STU-000710,751-SCH-002,751,2024-10-09,10,6,8,6,False,False,Kontakt til foraeldere,Nanna Pedersen,2026-02-27T13:34:08.049853
WEL-000206,STU-002469,751-SCH-007,751,2024-10-11,9,8,8,6,False,False,,Anna Johansen,2026-02-27T13:34:08.049857
WEL-000207,STU-002331,751-SCH-006,751,2024-12-15,10,4,5,10,False,False,Folger op,Isabella Jakobsen,2026-02-27T13:34:08.049862
WEL-000208,STU-002595,751-SCH-007,751,2024-11-23,3,10,3,8,False,True,Samtale planlagt,Josefine Jensen,2026-02-27T13:34:08.049866
WEL-000209,STU-002299,751-SCH-006,751,2024-11-28,4,10,3,4,False,True,Samtale planlagt,Clara Pedersen,2026-02-27T13:34:08.049870
WEL-000210,STU-000455,751-SCH-002,751,2024-09-04,4,4,10,2,False,False,Kontakt til foraeldere,Emilie Johansen,2026-02-27T13:34:08.049874
WEL-000211,STU-002938,751-SCH-008,751,2024-11-10,2,4,5,8,False,False,Ingen bekymringer,Camilla Berg,2026-02-27T13:34:08.049879
WEL-000212,STU-001386,751-SCH-004,751,2024-10-05,8,10,4,9,False,False,Samtale planlagt,Nanna Pedersen,2026-02-27T13:34:08.049883
WEL-000213,STU-000472,751-SCH-002,751,2024-11-19,5,2,4,9,False,True,,Anna Jorgensen,2026-02-27T13:34:08.049887
WEL-000214,STU-001482,751-SCH-004,751,2024-12-14,4,9,10,5,True,False,Folger op,Clara Lund,2026-02-27T13:34:08.049892
WEL-000215,STU-001295,751-SCH-004,751,2024-10-09,3,3,3,8,False,False,Folger op,Maja Poulsen,2026-02-27T13:34:08.049896
WEL-000216,STU-001902,751-SCH-005,751,2024-10-10,2,2,5,10,False,False,Ingen bekymringer,Sarah Pedersen,2026-02-27T13:34:08.049900
WEL-000217,STU-002712,751-SCH-007,751,2024-11-04,3,8,2,5,False,False,Kontakt til foraeldere,Emma Olsen,2026-02-27T13:34:08.049904
WEL-000218,STU-002183,751-SCH-006,751,2024-09-19,3,6,6,3,False,False,Kontakt til foraeldere,Josefine Hansen,2026-02-27T13:34:08.049908
WEL-000219,STU-000406,751-SCH-002,751,2024-11-22,5,8,3,8,False,False,Folger op,Isabella Lund,2026-02-27T13:34:08.049913
WEL-000220,STU-000534,751-SCH-002,751,2024-09-06,10,8,6,7,False,False,Ingen bekymringer,Sofie Kristensen,2026-02-27T13:34:08.049917
WEL-000221,STU-003155,751-SCH-008,751,2024-09-16,7,8,1,7,False,False,Henvisning til PPR,Freja Jensen,2026-02-27T13:34:08.049921
WEL-000222,STU-000695,751-SCH-002,751,2024-10-10,3,2,3,2,False,False,Kontakt til foraeldere,Sofia Sorensen,2026-02-27T13:34:08.049925
WEL-000223,STU-001067,751-SCH-003,751,2024-10-12,10,7,9,4,False,True,,Sarah Moller,2026-02-27T13:34:08.049930
WEL-000224,STU-000428,751-SCH-002,751,2024-09-02,2,7,3,5,False,False,Ingen bekymringer,Marie Lund,2026-02-27T13:34:08.049934
WEL-000225,STU-001670,751-SCH-004,751,2024-10-19,4,2,7,2,False,False,Ingen bekymringer,Emma Jorgensen,2026-02-27T13:34:08.049938
WEL-000226,STU-002836,751-SCH-008,751,2024-11-07,9,8,6,9,False,False,Kontakt til foraeldere,Emilie Moller,2026-02-27T13:34:08.049942
WEL-000227,STU-002888,751-SCH-008,751,2024-11-20,7,9,5,8,False,False,Ingen bekymringer,Ida Moller,2026-02-27T13:34:08.049947
WEL-000228,STU-002922,751-SCH-008,751,2024-10-08,6,6,9,1,False,False,Ingen bekymringer,Josefine Eriksen,2026-02-27T13:34:08.049951
WEL-000229,STU-001807,751-SCH-005,751,2024-10-05,8,9,5,1,False,False,Folger op,Emma Knudsen,2026-02-27T13:34:08.049955
WEL-000230,STU-001954,751-SCH-005,751,2024-09-25,10,5,1,5,False,False,Folger op,Line Poulsen,2026-02-27T13:34:08.049960
WEL-000231,STU-002815,751-SCH-007,751,2024-11-04,8,6,4,3,False,False,,Marie Christensen,2026-02-27T13:34:08.049964
WEL-000232,STU-000137,751-SCH-001,751,2024-10-18,2,5,3,1,False,False,Kontakt til foraeldere,Josefine Poulsen,2026-02-27T13:34:08.049968
WEL-000233,STU-000790,751-SCH-003,751,2024-12-23,8,6,6,6,False,False,Kontakt til foraeldere,Clara Olsen,2026-02-27T13:34:08.049972
WEL-000234,STU-002516,751-SCH-007,751,2024-09-06,4,7,9,9,False,True,Samtale planlagt,Laura Mortensen,2026-02-27T13:34:08.049977
WEL-000235,STU-000341,751-SCH-002,751,2024-09-28,9,3,5,2,False,True,Ingen bekymringer,Alma Sorensen,2026-02-27T13:34:08.050048
WEL-000236,STU-000368,751-SCH-002,751,2024-12-25,6,6,4,8,False,False,,Anna Knudsen,2026-02-27T13:34:08.050053
WEL-000237,STU-001611,751-SCH-004,751,2024-12-04,9,2,8,2,False,False,Folger op,Maja Moller,2026-02-27T13:34:08.050057
WEL-000238,STU-003120,751-SCH-008,751,2024-10-03,5,9,10,6,False,False,Henvisning til PPR,Caroline Pedersen,2026-02-27T13:34:08.050061
WEL-000239,STU-002361,751-SCH-006,751,2024-12-10,2,1,10,3,False,False,Folger op,Julie Poulsen,2026-02-27T13:34:08.050065
WEL-000240,STU-003204,751-SCH-008,751,2024-12-19,2,9,2,2,False,False,Henvisning til PPR,Clara Eriksen,2026-02-27T13:34:08.050069
WEL-000241,STU-003194,751-SCH-008,751,2024-11-14,3,9,6,10,False,False,Samtale planlagt,Camilla Larsen,2026-02-27T13:34:08.050074
WEL-000242,STU-001150,751-SCH-003,751,2024-10-02,5,4,5,9,False,False,Henvisning til PPR,Anna Olsen,2026-02-27T13:34:08.050078
WEL-000243,STU-001483,751-SCH-004,751,2024-12-09,9,8,10,5,False,False,,Sofia Jorgensen,2026-02-27T13:34:08.050082
WEL-000244,STU-001020,751-SCH-003,751,2024-12-22,10,3,2,9,False,False,Henvisning til PPR,Emma Nielsen,2026-02-27T13:34:08.050086
WEL-000245,STU-000074,751-SCH-001,751,2024-12-10,5,2,5,7,False,False,Henvisning til PPR,Freja Sorensen,2026-02-27T13:34:08.050090
WEL-000246,STU-002699,751-SCH-007,751,2024-10-23,5,3,10,6,False,False,Samtale planlagt,Camilla Lund,2026-02-27T13:34:08.050094
WEL-000247,STU-003070,751-SCH-008,751,2024-12-13,5,2,6,7,False,True,Kontakt til foraeldere,Caroline Poulsen,2026-02-27T13:34:08.050099
WEL-000248,STU-001549,751-SCH-004,751,2024-09-27,4,7,1,10,False,False,Henvisning til PPR,Laura Johansen,2026-02-27T13:34:08.050107
WEL-000249,STU-002886,751-SCH-008,751,2024-10-08,5,6,9,2,False,True,Folger op,Camilla Petersen,2026-02-27T13:34:08.050112
WEL-000250,STU-001846,751-SCH-005,751,2024-11-27,4,6,9,10,False,False,,Maja Hansen,2026-02-27T13:34:08.050116
WEL-000251,STU-000483,751-SCH-002,751,2024-09-16,8,4,6,9,False,False,,Sofia Hansen,2026-02-27T13:34:08.050120
WEL-000252,STU-003167,751-SCH-008,751,2024-12-14,8,7,7,3,False,False,Ingen bekymringer,Emilie Mortensen,2026-02-27T13:34:08.050124
WEL-000253,STU-001242,751-SCH-004,751,2024-11-24,2,5,9,4,False,False,Folger op,Sofie Berg,2026-02-27T13:34:08.050128
WEL-000254,STU-001399,751-SCH-004,751,2024-10-03,7,9,6,7,False,False,Folger op,Mathilde Lund,2026-02-27T13:34:08.050132
WEL-000255,STU-001704,751-SCH-005,751,2024-10-05,3,8,2,9,False,False,Henvisning til PPR,Camilla Knudsen,2026-02-27T13:34:08.050136
WEL-000256,STU-002242,751-SCH-006,751,2024-09-06,5,6,7,9,False,False,,Sofie Thomsen,2026-02-27T13:34:08.050140
WEL-000257,STU-001173,751-SCH-004,751,2024-10-19,1,10,2,7,False,False,,Freja Pedersen,2026-02-27T13:34:08.050145
WEL-000258,STU-002911,751-SCH-008,751,2024-10-20,1,9,1,1,False,False,Kontakt til foraeldere,Emilie Christensen,2026-02-27T13:34:08.050149
WEL-000259,STU-002962,751-SCH-008,751,2024-11-19,6,6,7,6,False,True,Kontakt til foraeldere,Maja Nielsen,2026-02-27T13:34:08.050153
WEL-000260,STU-001956,751-SCH-005,751,2024-09-25,7,8,5,9,False,True,Kontakt til foraeldere,Katrine Jensen,2026-02-27T13:34:08.050157
WEL-000261,STU-001748,751-SCH-005,751,2024-12-07,3,10,2,5,False,False,Ingen bekymringer,Mathilde Pedersen,2026-02-27T13:34:08.050161
WEL-000262,STU-002360,751-SCH-006,751,2024-09-21,6,8,8,4,False,False,Henvisning til PPR,Clara Hansen,2026-02-27T13:34:08.050165
WEL-000263,STU-000839,751-SCH-003,751,2024-09-04,10,2,5,8,False,True,Henvisning til PPR,Marie Madsen,2026-02-27T13:34:08.050170
WEL-000264,STU-002206,751-SCH-006,751,2024-11-04,5,8,8,10,False,False,Henvisning til PPR,Nanna Thomsen,2026-02-27T13:34:08.050174
WEL-000265,STU-002717,751-SCH-007,751,2024-10-10,7,5,4,8,False,False,Henvisning til PPR,Anna Lund,2026-02-27T13:34:08.050178
WEL-000266,STU-002787,751-SCH-007,751,2024-09-24,1,8,7,7,False,False,,Sofia Jensen,2026-02-27T13:34:08.050182
WEL-000267,STU-000161,751-SCH-001,751,2024-12-24,8,1,1,4,False,False,Ingen bekymringer,Sofia Hansen,2026-02-27T13:34:08.050186
WEL-000268,STU-001167,751-SCH-003,751,2024-12-03,4,5,4,6,False,True,Folger op,Marie Christensen,2026-02-27T13:34:08.050192
WEL-000269,STU-000359,751-SCH-002,751,2024-12-01,5,10,7,2,False,False,Folger op,Line Poulsen,2026-02-27T13:34:08.050196
WEL-000270,STU-001641,751-SCH-004,751,2024-10-06,5,10,3,5,False,False,Folger op,Line Hansen,2026-02-27T13:34:08.050200
WEL-000271,STU-000042,751-SCH-001,751,2024-10-24,8,4,8,10,False,False,Samtale planlagt,Laura Madsen,2026-02-27T13:34:08.050205
WEL-000272,STU-002394,751-SCH-006,751,2024-11-04,1,9,1,8,False,False,Samtale planlagt,Mathilde Moller,2026-02-27T13:34:08.050209
WEL-000273,STU-000480,751-SCH-002,751,2024-12-03,7,6,2,7,False,False,Folger op,Laura Madsen,2026-02-27T13:34:08.050213
WEL-000274,STU-000952,751-SCH-003,751,2024-09-05,7,2,2,8,False,False,Samtale planlagt,Mathilde Poulsen,2026-02-27T13:34:08.050217
WEL-000275,STU-002252,751-SCH-006,751,2024-11-23,9,1,8,3,False,False,Samtale planlagt,Sofie Jensen,2026-02-27T13:34:08.050222
WEL-000276,STU-000492,751-SCH-002,751,2024-11-11,9,2,4,9,False,False,Folger op,Camilla Jorgensen,2026-02-27T13:34:08.050226
WEL-000277,STU-000452,751-SCH-002,751,2024-09-23,5,3,4,10,False,False,Samtale planlagt,Anna Larsen,2026-02-27T13:34:08.050230
WEL-000278,STU-001141,751-SCH-003,751,2024-12-23,5,8,4,9,False,False,,Ida Larsen,2026-02-27T13:34:08.050235
WEL-000279,STU-001821,751-SCH-005,751,2024-09-02,3,8,10,7,False,False,Ingen bekymringer,Maja Sorensen,2026-02-27T13:34:08.050239
WEL-000280,STU-002371,751-SCH-006,751,2024-12-24,7,8,7,3,False,False,Folger op,Freja Thomsen,2026-02-27T13:34:08.050243
WEL-000281,STU-000834,751-SCH-003,751,2024-10-13,9,6,8,7,False,False,Kontakt til foraeldere,Line Johansen,2026-02-27T13:34:08.050247
WEL-000282,STU-001514,751-SCH-004,751,2024-09-26,5,10,6,6,False,False,Folger op,Sofie Moller,2026-02-27T13:34:08.050251
WEL-000283,STU-001210,751-SCH-004,751,2024-09-02,6,8,7,10,False,False,Folger op,Julie Madsen,2026-02-27T13:34:08.050255
WEL-000284,STU-000442,751-SCH-002,751,2024-10-09,10,10,7,2,False,False,Henvisning til PPR,Clara Andersen,2026-02-27T13:34:08.050259
WEL-000285,STU-003014,751-SCH-008,751,2024-11-24,9,8,8,1,False,True,Henvisning til PPR,Emilie Petersen,2026-02-27T13:34:08.050263
WEL-000286,STU-002162,751-SCH-006,751,2024-11-28,3,6,8,7,False,True,,Victoria Moller,2026-02-27T13:34:08.050267
WEL-000287,STU-000505,751-SCH-002,751,2024-11-25,8,3,10,2,False,False,Henvisning til PPR,Line Jensen,2026-02-27T13:34:08.050271
WEL-000288,STU-002799,751-SCH-007,751,2024-10-25,3,7,6,4,False,False,Ingen bekymringer,Marie Johansen,2026-02-27T13:34:08.050275
WEL-000289,STU-001136,751-SCH-003,751,2024-10-14,3,7,8,6,False,False,Folger op,Sofie Berg,2026-02-27T13:34:08.050279
WEL-000290,STU-002835,751-SCH-008,751,2024-09-12,9,7,6,9,False,False,Samtale planlagt,Camilla Thomsen,2026-02-27T13:34:08.050284
WEL-000291,STU-001555,751-SCH-004,751,2024-11-28,9,8,1,9,False,False,Folger op,Laura Jensen,2026-02-27T13:34:08.050288
WEL-000292,STU-003141,751-SCH-008,751,2024-10-23,1,6,10,6,False,True,Henvisning til PPR,Emilie Thomsen,2026-02-27T13:34:08.050292
WEL-000293,STU-000780,751-SCH-003,751,2024-10-28,8,5,2,4,False,False,,Maja Moller,2026-02-27T13:34:08.050296
WEL-000294,STU-000478,751-SCH-002,751,2024-11-19,7,8,3,10,False,False,Kontakt til foraeldere,Emma Eriksen,2026-02-27T13:34:08.050300
WEL-000295,STU-001105,751-SCH-003,751,2024-11-19,2,10,2,3,True,False,,Ida Thomsen,2026-02-27T13:34:08.050304
WEL-000296,STU-000668,751-SCH-002,751,2024-12-20,2,5,1,8,False,False,,Emma Jakobsen,2026-02-27T13:34:08.050308
WEL-000297,STU-000425,751-SCH-002,751,2024-12-13,3,6,9,8,False,False,Ingen bekymringer,Laura Rasmussen,2026-02-27T13:34:08.050312
WEL-000298,STU-002261,751-SCH-006,751,2024-09-01,1,10,3,1,False,False,Samtale planlagt,Emilie Pedersen,2026-02-27T13:34:08.050316
WEL-000299,STU-000512,751-SCH-002,751,2024-12-27,9,8,1,5,False,False,Ingen bekymringer,Camilla Lund,2026-02-27T13:34:08.050320
WEL-000300,STU-001668,751-SCH-004,751,2024-11-22,9,9,8,1,False,True,Folger op,Ida Christensen,2026-02-27T13:34:08.050324
WEL-000301,STU-002035,751-SCH-005,751,2024-12-08,4,2,6,5,False,False,Folger op,Anna Poulsen,2026-02-27T13:34:08.050328
WEL-000302,STU-002825,751-SCH-008,751,2024-11-22,4,4,1,9,False,False,Samtale planlagt,Sofia Moller,2026-02-27T13:34:08.050332
WEL-000303,STU-003229,751-SCH-008,751,2024-09-07,2,8,2,2,False,False,Henvisning til PPR,Emilie Olsen,2026-02-27T13:34:08.050336
WEL-000304,STU-001526,751-SCH-004,751,2024-09-15,9,8,7,7,False,True,Kontakt til foraeldere,Ida Nielsen,2026-02-27T13:34:08.050340
WEL-000305,STU-000167,751-SCH-001,751,2024-11-02,5,10,3,2,False,False,Kontakt til foraeldere,Sofia Eriksen,2026-02-27T13:34:08.050344
WEL-000306,STU-000112,751-SCH-001,751,2024-12-14,8,7,8,3,False,False,,Alma Kristensen,2026-02-27T13:34:08.050348
WEL-000307,STU-002727,751-SCH-007,751,2024-10-07,2,6,3,8,False,False,Folger op,Josefine Christensen,2026-02-27T13:34:08.050352
WEL-000308,STU-001664,751-SCH-004,751,2024-12-01,8,1,8,1,False,False,Kontakt til foraeldere,Victoria Poulsen,2026-02-27T13:34:08.050356
WEL-000309,STU-000033,751-SCH-001,751,2024-11-25,9,9,7,2,False,False,,Sofia Larsen,2026-02-27T13:34:08.050361
WEL-000310,STU-002245,751-SCH-006,751,2024-11-12,7,4,5,10,False,False,Henvisning til PPR,Caroline Knudsen,2026-02-27T13:34:08.050365
WEL-000311,STU-002865,751-SCH-008,751,2024-11-12,8,7,8,5,False,False,Kontakt til foraeldere,Freja Lund,2026-02-27T13:34:08.050369
WEL-000312,STU-001151,751-SCH-003,751,2024-12-12,8,8,6,4,False,True,Henvisning til PPR,Isabella Poulsen,2026-02-27T13:34:08.050373
WEL-000313,STU-002722,751-SCH-007,751,2024-11-14,3,7,3,7,False,False,Henvisning til PPR,Marie Pedersen,2026-02-27T13:34:08.050377
WEL-000314,STU-003162,751-SCH-008,751,2024-11-09,10,9,9,4,False,False,Kontakt til foraeldere,Victoria Christensen,2026-02-27T13:34:08.050381
WEL-000315,STU-001423,751-SCH-004,751,2024-09-17,7,3,2,1,False,False,Kontakt til foraeldere,Line Thomsen,2026-02-27T13:34:08.050386
WEL-000316,STU-001344,751-SCH-004,751,2024-11-13,8,6,8,8,False,False,Henvisning til PPR,Sofia Mortensen,2026-02-27T13:34:08.050390
WEL-000317,STU-000446,751-SCH-002,751,2024-10-16,3,9,3,7,False,False,Ingen bekymringer,Nanna Eriksen,2026-02-27T13:34:08.050394
WEL-000318,STU-002192,751-SCH-006,751,2024-09-11,5,8,3,10,False,True,Ingen bekymringer,Alma Jensen,2026-02-27T13:34:08.050398
WEL-000319,STU-003081,751-SCH-008,751,2024-10-13,10,4,8,10,False,False,Samtale planlagt,Marie Christensen,2026-02-27T13:34:08.050403
WEL-000320,STU-001516,751-SCH-004,751,2024-09-10,6,6,9,7,False,False,Samtale planlagt,Emilie Berg,2026-02-27T13:34:08.050407
WEL-000321,STU-001722,751-SCH-005,751,2024-12-25,4,8,9,5,False,False,,Josefine Nielsen,2026-02-27T13:34:08.050411
WEL-000322,STU-003277,751-SCH-008,751,2024-12-26,4,4,8,10,False,False,Henvisning til PPR,Alma Lund,2026-02-27T13:34:08.050415
WEL-000323,STU-001699,751-SCH-005,751,2024-09-05,5,1,9,1,False,False,Ingen bekymringer,Caroline Knudsen,2026-02-27T13:34:08.050419
WEL-000324,STU-000577,751-SCH-002,751,2024-10-09,1,3,4,6,False,False,Ingen bekymringer,Mathilde Madsen,2026-02-27T13:34:08.050423
WEL-000325,STU-002928,751-SCH-008,751,2024-11-10,5,1,4,6,False,False,Folger op,Sofie Christensen,2026-02-27T13:34:08.050427
WEL-000326,STU-003161,751-SCH-008,751,2024-12-02,7,5,3,8,False,True,Ingen bekymringer,Mathilde Kristensen,2026-02-27T13:34:08.050431
WEL-000327,STU-001119,751-SCH-003,751,2024-12-26,1,8,9,8,False,True,,Josefine Thomsen,2026-02-27T13:34:08.050435
WEL-000328,STU-000051,751-SCH-001,751,2024-11-12,2,8,7,8,False,False,Ingen bekymringer,Emma Knudsen,2026-02-27T13:34:08.050440
WEL-000329,STU-002398,751-SCH-006,751,2024-12-17,6,7,3,2,False,False,Folger op,Isabella Thomsen,2026-02-27T13:34:08.050443
WEL-000330,STU-000499,751-SCH-002,751,2024-09-26,9,7,1,9,False,False,,Victoria Madsen,2026-02-27T13:34:08.050448
WEL-000331,STU-000031,751-SCH-001,751,2024-11-05,1,1,1,1,False,False,Samtale planlagt,Marie Jorgensen,2026-02-27T13:34:08.050456
WEL-000332,STU-001143,751-SCH-003,751,2024-09-11,2,4,8,7,False,False,,Laura Johansen,2026-02-27T13:34:08.050460
WEL-000333,STU-001813,751-SCH-005,751,2024-12-08,9,10,9,3,True,False,Kontakt til foraeldere,Camilla Jensen,2026-02-27T13:34:08.050464
WEL-000334,STU-002686,751-SCH-007,751,2024-10-09,5,8,2,4,True,True,Henvisning til PPR,Katrine Andersen,2026-02-27T13:34:08.050468
WEL-000335,STU-001774,751-SCH-005,751,2024-10-02,8,8,5,1,False,True,Kontakt til foraeldere,Julie Knudsen,2026-02-27T13:34:08.050473
WEL-000336,STU-001149,751-SCH-003,751,2024-12-19,1,1,1,10,False,False,,Katrine Kristensen,2026-02-27T13:34:08.050488
WEL-000337,STU-003140,751-SCH-008,751,2024-11-18,6,9,9,6,False,False,Samtale planlagt,Isabella Sorensen,2026-02-27T13:34:08.050492
WEL-000338,STU-001565,751-SCH-004,751,2024-09-05,2,8,5,5,False,False,Folger op,Sofia Madsen,2026-02-27T13:34:08.050496
WEL-000339,STU-003245,751-SCH-008,751,2024-10-12,6,1,5,4,False,False,Folger op,Josefine Eriksen,2026-02-27T13:34:08.050500
WEL-000340,STU-002109,751-SCH-006,751,2024-12-01,6,10,6,9,False,False,Folger op,Camilla Larsen,2026-02-27T13:34:08.050504
WEL-000341,STU-000552,751-SCH-002,751,2024-11-16,8,4,3,7,False,False,Samtale planlagt,Victoria Larsen,2026-02-27T13:34:08.050509
WEL-000342,STU-000892,751-SCH-003,751,2024-12-13,8,10,1,1,False,False,Folger op,Isabella Lund,2026-02-27T13:34:08.050513
WEL-000343,STU-003018,751-SCH-008,751,2024-12-07,5,3,6,8,False,False,Ingen bekymringer,Isabella Jensen,2026-02-27T13:34:08.050517
WEL-000344,STU-002850,751-SCH-008,751,2024-11-18,5,2,4,4,False,False,Samtale planlagt,Julie Christensen,2026-02-27T13:34:08.050521
WEL-000345,STU-002466,751-SCH-007,751,2024-10-24,7,10,6,9,False,False,Folger op,Alma Christensen,2026-02-27T13:34:08.050525
WEL-000346,STU-001732,751-SCH-005,751,2024-09-18,6,10,5,4,True,True,Folger op,Sarah Pedersen,2026-02-27T13:34:08.050529
WEL-000347,STU-001679,751-SCH-004,751,2024-12-10,4,10,4,4,False,False,,Katrine Moller,2026-02-27T13:34:08.050533
WEL-000348,STU-001860,751-SCH-005,751,2024-10-08,10,7,6,1,False,False,Kontakt til foraeldere,Caroline Olsen,2026-02-27T13:34:08.050538
WEL-000349,STU-000579,751-SCH-002,751,2024-09-25,9,10,9,6,False,False,,Sofia Kristensen,2026-02-27T13:34:08.050544
WEL-000350,STU-001738,751-SCH-005,751,2024-12-12,2,7,7,8,False,False,Samtale planlagt,Sofie Kristensen,2026-02-27T13:34:08.050549
WEL-000351,STU-000949,751-SCH-003,751,2024-11-28,8,7,5,5,False,False,Kontakt til foraeldere,Marie Pedersen,2026-02-27T13:34:08.050554
WEL-000352,STU-000867,751-SCH-003,751,2024-10-09,2,1,5,10,False,True,Henvisning til PPR,Mathilde Poulsen,2026-02-27T13:34:08.050559
WEL-000353,STU-002196,751-SCH-006,751,2024-09-11,1,10,1,3,False,False,Samtale planlagt,Marie Rasmussen,2026-02-27T13:34:08.050563
WEL-000354,STU-000529,751-SCH-002,751,2024-10-18,4,5,5,5,False,False,Ingen bekymringer,Emilie Poulsen,2026-02-27T13:34:08.050567
WEL-000355,STU-002831,751-SCH-008,751,2024-12-11,1,2,2,9,False,False,Kontakt til foraeldere,Julie Jorgensen,2026-02-27T13:34:08.050573
WEL-000356,STU-002045,751-SCH-005,751,2024-12-18,3,8,3,8,False,False,Folger op,Laura Sorensen,2026-02-27T13:34:08.050578
WEL-000357,STU-000941,751-SCH-003,751,2024-09-01,9,6,5,4,False,True,Samtale planlagt,Julie Knudsen,2026-02-27T13:34:08.050582
WEL-000358,STU-002193,751-SCH-006,751,2024-11-26,8,3,5,1,False,False,Kontakt til foraeldere,Ida Mortensen,2026-02-27T13:34:08.050588
WEL-000359,STU-003127,751-SCH-008,751,2024-09-01,3,2,3,5,False,False,Ingen bekymringer,Camilla Jorgensen,2026-02-27T13:34:08.050593
WEL-000360,STU-000829,751-SCH-003,751,2024-10-28,1,5,9,8,False,True,,Nanna Thomsen,2026-02-27T13:34:08.050608
WEL-000361,STU-001367,751-SCH-004,751,2024-11-27,10,7,6,3,False,False,Folger op,Alma Olsen,2026-02-27T13:34:08.050614
WEL-000362,STU-002610,751-SCH-007,751,2024-11-25,4,7,5,4,False,False,Folger op,Caroline Hansen,2026-02-27T13:34:08.050619
WEL-000363,STU-002427,751-SCH-007,751,2024-12-14,1,7,8,2,False,False,Henvisning til PPR,Sofie Eriksen,2026-02-27T13:34:08.050624
WEL-000364,STU-000083,751-SCH-001,751,2024-11-08,2,2,10,6,False,False,Ingen bekymringer,Sarah Moller,2026-02-27T13:34:08.050629
WEL-000365,STU-000251,751-SCH-001,751,2024-10-25,1,4,8,5,False,False,Folger op,Freja Knudsen,2026-02-27T13:34:08.050633
WEL-000366,STU-002359,751-SCH-006,751,2024-11-04,6,4,6,10,False,False,,Mathilde Christensen,2026-02-27T13:34:08.050638
WEL-000367,STU-001473,751-SCH-004,751,2024-09-27,1,7,7,2,False,False,Ingen bekymringer,Katrine Petersen,2026-02-27T13:34:08.050642
WEL-000368,STU-000331,751-SCH-001,751,2024-12-23,8,4,5,10,False,False,Samtale planlagt,Isabella Larsen,2026-02-27T13:34:08.050647
WEL-000369,STU-003203,751-SCH-008,751,2024-09-17,4,5,6,8,False,False,Henvisning til PPR,Camilla Jakobsen,2026-02-27T13:34:08.050651
WEL-000370,STU-000643,751-SCH-002,751,2024-10-01,10,3,5,1,False,False,Ingen bekymringer,Sofie Jorgensen,2026-02-27T13:34:08.050655
WEL-000371,STU-000217,751-SCH-001,751,2024-11-26,8,5,7,1,False,False,Henvisning til PPR,Josefine Jakobsen,2026-02-27T13:34:08.050660
WEL-000372,STU-001282,751-SCH-004,751,2024-12-01,9,2,5,2,False,False,Henvisning til PPR,Clara Petersen,2026-02-27T13:34:08.050664
